Timestamp,Sensor,Value
2024-07-29 20:14:11,Current,251
2024-07-29 20:14:12,Current,254
2024-07-29 20:14:13,Current,253
2024-07-29 20:14:14,Current,251
2024-07-29 20:14:15,Current,253
2024-07-29 20:14:16,Current,254
2024-07-29 20:14:18,Current,253
2024-07-29 20:14:19,Current,253
2024-07-29 20:14:20,Current,253
2024-07-29 20:14:21,Current,253
2024-07-29 20:14:22,Current,253
2024-07-29 20:14:23,Current,254
2024-07-29 20:14:24,Current,254
2024-07-29 20:14:25,Current,253
2024-07-29 20:14:26,Current,252
2024-07-29 20:14:27,Current,271
2024-07-29 20:14:29,Current,285
2024-07-29 20:14:30,Current,281
2024-07-29 20:14:31,Current,282
2024-07-29 20:14:33,Current,285
2024-07-29 20:14:34,Current,259
2024-07-29 20:14:35,Current,257
2024-07-29 20:14:36,Current,277
2024-07-29 20:14:37,Current,279
2024-07-29 20:14:38,Current,281
2024-07-29 20:14:40,Current,286
2024-07-29 20:14:41,Current,283
2024-07-29 20:14:42,Current,279
2024-07-29 20:14:44,Current,283
2024-07-29 20:14:45,Current,284
2024-07-29 20:14:46,Current,275
2024-07-29 20:14:48,Current,280
2024-07-29 20:14:49,Current,284
2024-07-29 20:14:50,Current,284
2024-07-29 20:14:51,Current,275
2024-07-29 20:14:53,Current,279
2024-07-29 20:14:54,Current,287
2024-07-29 20:14:55,Current,285
2024-07-29 20:14:57,Current,283
2024-07-29 20:14:58,Current,287
2024-07-29 20:14:59,Current,286
2024-07-29 20:15:01,Current,286
2024-07-29 20:15:02,Current,280
2024-07-29 20:15:03,Current,283
2024-07-29 20:15:04,Current,288
2024-07-29 20:15:06,Current,286
2024-07-29 20:15:07,Current,284
2024-07-29 20:15:08,Current,285
2024-07-29 20:15:10,Current,289
2024-07-29 20:15:11,Current,283
2024-07-29 20:15:12,Current,289
2024-07-29 20:15:14,Current,282
2024-07-29 20:15:15,Current,289
2024-07-29 20:15:16,Current,286
2024-07-29 20:15:17,Current,285
2024-07-29 20:15:19,Current,285
2024-07-29 20:15:20,Current,286
2024-07-29 20:15:21,Current,285
2024-07-29 20:15:23,Current,282
2024-07-29 20:15:24,Current,282
2024-07-29 20:15:25,Current,289
2024-07-29 20:15:26,Current,292
2024-07-29 20:15:28,Current,295
2024-07-29 20:15:29,Current,293
2024-07-29 20:15:30,Current,270
2024-07-29 20:15:31,Current,260
2024-07-29 20:15:32,Current,257
2024-07-29 20:15:33,Current,257
2024-07-29 20:15:34,Current,259
2024-07-29 20:15:35,Current,259
2024-07-29 20:15:36,Current,258
2024-07-29 20:15:38,Current,259
2024-07-29 20:15:39,Current,259
2024-07-29 20:15:40,Current,258
2024-07-29 20:15:41,Current,258
2024-07-29 20:15:42,Current,259
2024-07-29 20:15:43,Current,259
2024-07-29 20:15:44,Current,257
2024-07-29 20:15:45,Current,258
2024-07-29 20:15:46,Current,259
2024-07-29 20:15:47,Current,258
2024-07-29 20:15:48,Current,258
2024-07-29 20:15:49,Current,259
2024-07-29 20:15:50,Current,258
2024-07-29 20:15:51,Current,258
2024-07-29 20:15:52,Current,255
2024-07-29 20:15:53,Current,255
2024-07-29 20:15:54,Current,254
2024-07-29 20:15:55,Current,254
2024-07-29 20:15:57,Current,255
2024-07-29 20:15:58,Current,254
2024-07-29 20:15:59,Current,254
2024-07-29 20:16:00,Current,254
2024-07-29 20:16:01,Current,255
2024-07-29 20:16:02,Current,266
2024-07-29 20:16:03,Current,282
2024-07-29 20:16:04,Current,282
2024-07-29 20:16:06,Current,284
2024-07-29 20:16:07,Current,283
2024-07-29 20:16:08,Current,275
2024-07-29 20:16:09,Current,259
2024-07-29 20:16:10,Current,263
2024-07-29 20:16:11,Current,283
2024-07-29 20:16:13,Current,287
2024-07-29 20:16:14,Current,282
2024-07-29 20:16:15,Current,287
2024-07-29 20:16:17,Current,285
2024-07-29 20:16:18,Current,282
2024-07-29 20:16:19,Current,284
2024-07-29 20:16:21,Current,286
2024-07-29 20:16:22,Current,286
2024-07-29 20:16:23,Current,286
2024-07-29 20:16:24,Current,280
2024-07-29 20:16:26,Current,287
2024-07-29 20:16:27,Current,283
2024-07-29 20:16:28,Current,283
2024-07-29 20:16:30,Current,283
2024-07-29 20:16:31,Current,278
2024-07-29 20:16:32,Current,288
2024-07-29 20:16:33,Current,281
2024-07-29 20:16:35,Current,284
2024-07-29 20:16:36,Current,285
2024-07-29 20:16:37,Current,286
2024-07-29 20:16:39,Current,278
2024-07-29 20:16:40,Current,287
2024-07-29 20:16:41,Current,285
2024-07-29 20:16:42,Current,286
2024-07-29 20:16:44,Current,285
2024-07-29 20:16:45,Current,285
2024-07-29 20:16:46,Current,283
2024-07-29 20:16:48,Current,283
2024-07-29 20:16:49,Current,285
2024-07-29 20:16:50,Current,288
2024-07-29 20:16:52,Current,287
2024-07-29 20:16:53,Current,283
2024-07-29 20:16:54,Current,281
2024-07-29 20:16:55,Current,283
2024-07-29 20:16:57,Current,286
2024-07-29 20:16:58,Current,287
2024-07-29 20:16:59,Current,285
2024-07-29 20:17:01,Current,290
2024-07-29 20:17:02,Current,291
2024-07-29 20:17:03,Current,294
2024-07-29 20:17:04,Current,290
