Time_Of_Day_Seconds	RAMWatt
1722118685.627760	12.01
1722118685.626855	5.63
1722118685.626871	
1722118685.627075	
1722118685.627089	
1722118685.627106	
1722118685.627118	
1722118685.627129	
1722118685.627142	
1722118685.627153	
1722118685.627166	
1722118685.627177	
1722118685.627188	
1722118685.627201	
1722118685.627215	
1722118685.627227	
1722118685.627243	
1722118685.627256	
1722118685.627307	
1722118685.627319	
1722118685.627330	
1722118685.627342	
1722118685.627355	
1722118685.627367	
1722118685.627380	
1722118685.627404	6.38
1722118685.627420	
1722118685.627435	
1722118685.627445	
1722118685.627455	
1722118685.627468	
1722118685.627480	
1722118685.627493	
1722118685.627504	
1722118685.627515	
1722118685.627532	
1722118685.627608	
1722118685.627622	
1722118685.627635	
1722118685.627648	
1722118685.627661	
1722118685.627673	
1722118685.627687	
1722118685.627699	
1722118685.627710	
1722118685.627725	
1722118685.627740	
1722118685.627752	
1722118685.627760	
Time_Of_Day_Seconds	RAMWatt
1722118686.629760	12.04
1722118686.627930	5.60
1722118686.627942	
1722118686.627990	
1722118686.628014	
1722118686.628026	
1722118686.628036	
1722118686.628088	
1722118686.628115	
1722118686.628835	
1722118686.628848	
1722118686.628894	
1722118686.628917	
1722118686.628963	
1722118686.628987	
1722118686.629033	
1722118686.629057	
1722118686.629112	
1722118686.629139	
1722118686.629199	
1722118686.629221	
1722118686.629275	
1722118686.629300	
1722118686.629346	
1722118686.629373	
1722118686.629399	6.45
1722118686.629416	
1722118686.629427	
1722118686.629440	
1722118686.629465	
1722118686.629479	
1722118686.629490	
1722118686.629504	
1722118686.629567	
1722118686.629591	
1722118686.629602	
1722118686.629614	
1722118686.629631	
1722118686.629642	
1722118686.629656	
1722118686.629667	
1722118686.629679	
1722118686.629692	
1722118686.629703	
1722118686.629713	
1722118686.629725	
1722118686.629741	
1722118686.629752	
1722118686.629760	
Time_Of_Day_Seconds	RAMWatt
1722118687.633112	10.81
1722118687.630187	5.02
1722118687.630201	
1722118687.630213	
1722118687.630226	
1722118687.630238	
