Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    dram  pkg-0   dram  pkg-1 x86_pk x86_pk  CPU Freq  GPU W
16:43:21   1.1   0.0   1.8  97.2   0.0    3  14634  14968 1090  727 1089  83.30   10.34  44.98  10.55  38.32  37.00  40.00  2.65 GHz  -N/A-
16:43:22   1.0   0.0   2.0  97.1   0.0    2  14845  14730 1098  736 1097  83.36   10.33  45.55  10.57  37.82  37.00  38.00  2.62 GHz  -N/A-
16:43:23   0.9   0.0   2.0  97.1   0.0    2  14787  14057 1100  733 1102  82.93   10.32  45.84  10.51  37.09  38.00  39.00  2.59 GHz  -N/A-
16:43:24   1.0   0.0   2.1  94.9   2.0    2  16247  14877 1140  718 1130  83.51   10.36  45.52  10.62  37.99  37.00  39.00  2.67 GHz  -N/A-
16:43:25   1.1   0.0   1.7  97.2   0.0    2  14708  13401 1092  728 1092  82.65   10.33  45.65  10.53  36.99  36.00  40.00  2.61 GHz  -N/A-
16:43:26   1.0   0.0   1.8  97.2   0.0    2  14583  14504 1085  724 1084  82.85   10.33  45.42  10.52  37.43  36.00  40.00  2.66 GHz  -N/A-
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    dram  pkg-0   dram  pkg-1 x86_pk x86_pk  CPU Freq  GPU W
16:43:27   1.0   0.0   1.8  97.2   0.0    3  14678  13799 1095  730 1095  82.92   10.32  46.22  10.54  36.70  36.00  39.00  2.56 GHz  -N/A-
16:43:28   0.9   0.0   1.8  97.2   0.0    2  14531  15285 1078  718 1078  83.07   10.30  44.81  10.56  38.26  36.00  40.00  2.65 GHz  -N/A-
