Timestamp,Sensor,Value
2024-07-31 01:15:18,Current,207
2024-07-31 01:15:19,Current,209
2024-07-31 01:15:20,Current,218
2024-07-31 01:15:21,Current,233
2024-07-31 01:15:22,Current,232
2024-07-31 01:15:24,Current,229
2024-07-31 01:15:25,Current,228
2024-07-31 01:15:26,Current,232
2024-07-31 01:15:27,Current,232
2024-07-31 01:15:29,Current,227
2024-07-31 01:15:30,Current,229
2024-07-31 01:15:31,Current,228
2024-07-31 01:15:33,Current,231
2024-07-31 01:15:34,Current,230
2024-07-31 01:15:35,Current,230
2024-07-31 01:15:36,Current,232
2024-07-31 01:15:38,Current,231
2024-07-31 01:15:39,Current,230
2024-07-31 01:15:40,Current,227
2024-07-31 01:15:42,Current,232
2024-07-31 01:15:43,Current,233
2024-07-31 01:15:44,Current,229
2024-07-31 01:15:46,Current,231
2024-07-31 01:15:47,Current,228
2024-07-31 01:15:48,Current,229
2024-07-31 01:15:49,Current,230
2024-07-31 01:15:51,Current,231
2024-07-31 01:15:52,Current,232
2024-07-31 01:15:53,Current,233
2024-07-31 01:15:55,Current,229
2024-07-31 01:15:56,Current,234
2024-07-31 01:15:57,Current,231
2024-07-31 01:15:59,Current,233
2024-07-31 01:16:00,Current,233
2024-07-31 01:16:01,Current,232
2024-07-31 01:16:02,Current,228
2024-07-31 01:16:04,Current,228
2024-07-31 01:16:05,Current,233
2024-07-31 01:16:06,Current,230
2024-07-31 01:16:08,Current,232
2024-07-31 01:16:09,Current,232
2024-07-31 01:16:10,Current,232
2024-07-31 01:16:12,Current,227
2024-07-31 01:16:13,Current,241
2024-07-31 01:16:14,Current,241
2024-07-31 01:16:16,Current,243
2024-07-31 01:16:17,Current,224
2024-07-31 01:16:18,Current,219
2024-07-31 01:16:19,Current,218
2024-07-31 01:16:20,Current,218
2024-07-31 01:16:21,Current,217
2024-07-31 01:16:22,Current,217
2024-07-31 01:16:23,Current,218
2024-07-31 01:16:24,Current,217
2024-07-31 01:16:26,Current,218
2024-07-31 01:16:27,Current,216
2024-07-31 01:16:28,Current,216
2024-07-31 01:16:29,Current,217
2024-07-31 01:16:30,Current,216
2024-07-31 01:16:31,Current,217
2024-07-31 01:16:32,Current,217
2024-07-31 01:16:33,Current,217
2024-07-31 01:16:34,Current,217
2024-07-31 01:16:35,Current,216
2024-07-31 01:16:36,Current,217
2024-07-31 01:16:37,Current,218
2024-07-31 01:16:38,Current,216
2024-07-31 01:16:40,Current,215
2024-07-31 01:16:41,Current,217
2024-07-31 01:16:42,Current,217
2024-07-31 01:16:43,Current,217
2024-07-31 01:16:44,Current,216
2024-07-31 01:16:45,Current,215
2024-07-31 01:16:46,Current,217
2024-07-31 01:16:47,Current,216
2024-07-31 01:16:48,Current,217
2024-07-31 01:16:49,Current,214
2024-07-31 01:16:50,Current,215
2024-07-31 01:16:51,Current,213
2024-07-31 01:16:52,Current,211
