Running for 1000.0 seconds (1000 samples at 1.0 second intervals).
Power measurements will start in 0 seconds time.

  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    core  pkg-0   core  pkg-1  CPU Freq  GPU W
03:43:31   1.8   0.0   0.4  97.8   0.0    3   6837   5416   15   10   13 123.50    0.07  61.67   3.67  61.83  0.00 Hz   -N/A-
03:43:32   1.4   0.0   0.3  98.3   0.0    1   6716   4658    6    7    5 122.67    0.07  60.87   2.77  61.79  0.00 Hz   -N/A-
03:43:33   1.1   0.0   0.2  98.7   0.0    3   6889   4361    7    4    9 121.89    0.07  60.11   1.64  61.78  0.00 Hz   -N/A-
03:43:34   3.7   0.0   0.6  95.7   0.0    3   4038   4842    0    0    0 127.08    0.08  65.32   3.68  61.76  0.00 Hz   -N/A-
03:43:35   3.6   0.0   0.7  95.7   0.0    4   4430   5525   16   14   14 126.99    0.07  65.16   3.67  61.83  0.00 Hz   -N/A-
03:43:36   4.2   0.0   2.2  93.7   0.0    3  21063  30764 1377  919 1381 131.47    0.07  68.64   3.69  62.83  0.00 Hz   -N/A-
03:43:37   3.5   0.0   0.6  95.8   0.0    3   4172   5137    0    0    0 126.91    0.07  65.11   3.68  61.80  0.00 Hz   -N/A-
03:43:38   3.7   0.0   0.7  95.7   0.0    3   4023   5062    0    0    0 127.17    0.07  65.42   3.69  61.75  0.00 Hz   -N/A-
03:43:39   3.6   0.0   0.6  95.8   0.0    3   4319   5334    0    0    1 126.91    0.07  65.15   3.68  61.76  0.00 Hz   -N/A-
03:43:40   3.7   0.0   0.6  95.6   0.0    3   4173   5290    0    0    0 127.16    0.07  65.39   3.68  61.77  0.00 Hz   -N/A-
03:43:41   2.9   0.0   0.4  96.7   0.0    2   4915   4528    0    0    0 125.36    0.07  63.61   2.18  61.75  0.00 Hz   -N/A-
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    core  pkg-0   core  pkg-1  CPU Freq  GPU W
03:43:42   2.0   0.0   0.3  97.8   0.0    2   5924   4210    0    0    0 123.52    0.07  61.77   0.14  61.75  0.00 Hz   -N/A-
03:43:43   2.6   0.0   0.4  97.0   0.0    3   5191   4270    0    0    0 124.80    0.07  63.06   1.64  61.74  0.00 Hz   -N/A-
03:43:44   3.3   0.0   0.6  96.2   0.0    2   4569   4552    0    0    0 126.26    0.08  64.51   3.69  61.74  0.00 Hz   -N/A-
03:43:45   1.8   0.0   0.4  97.9   0.0    2   5935   4104    0    0    0 123.39    0.07  61.63   3.67  61.76  0.00 Hz   -N/A-
03:43:46   1.9   0.0   0.4  97.8   0.0    2   5897   4181    0    0    1 123.51    0.07  61.76   3.67  61.75  0.00 Hz   -N/A-
03:43:47   1.8   0.0   0.3  97.9   0.0    2   6017   4125    0    0    0 123.33    0.07  61.52   3.67  61.80  0.00 Hz   -N/A-
03:43:48   1.9   0.0   0.4  97.8   0.0    2   5981   4242    0    0    0 123.56    0.07  61.82   3.68  61.74  0.00 Hz   -N/A-
03:43:49   1.7   0.0   0.4  97.9   0.0    2   5978   4087    0    0    0 123.27    0.07  61.53   3.67  61.75  0.00 Hz   -N/A-
03:43:50   1.8   0.0   0.4  97.8   0.0    2   5908   4194    0    0    0 123.49    0.07  61.75   3.68  61.73  0.00 Hz   -N/A-
03:43:51   1.8   0.0   0.3  97.9   0.0    2   5985   4107    0    0    0 123.29    0.07  61.55   3.69  61.74  0.00 Hz   -N/A-
03:43:52   1.4   0.0   0.3  98.3   0.0    1   6496   4257    0    0    0 122.58    0.07  60.84   2.77  61.74  0.00 Hz   -N/A-
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    core  pkg-0   core  pkg-1  CPU Freq  GPU W
03:43:53   0.8   0.0   0.2  99.1   0.0    2   7094   4095    0    0    0 121.23    0.07  59.47   1.63  61.76  0.00 Hz   -N/A-
03:43:54   1.9   0.0   0.4  97.8   0.0    2   5892   4174    0    0    0 123.48    0.08  61.73   3.66  61.75  0.00 Hz   -N/A-
03:43:55   3.0   0.0   0.6  96.4   0.0    3   4636   4516    0    0    0 132.77    0.07  67.66   3.68  65.11  0.00 Hz   -N/A-
03:43:56   3.8   0.0   0.6  95.7   0.0    3   4134   5124    0    0    0 137.04    0.07  70.53   3.67  66.51  0.00 Hz   -N/A-
03:43:57   3.6   0.0   0.6  95.8   0.0    3   4178   4981    0    0    0 136.83    0.07  70.34   3.67  66.49  0.00 Hz   -N/A-
03:43:58   3.7   0.0   0.6  95.7   0.0    4   4008   5029    0    0    0 136.93    0.07  70.47   3.68  66.46  0.00 Hz   -N/A-
03:43:59   3.6   0.0   0.6  95.8   0.0    3   4130   5137    0    0    0 136.90    0.07  70.37   3.67  66.52  0.00 Hz   -N/A-
03:44:00   2.6   0.0   0.4  97.0   0.0    2   5326   4678    0    0    0 128.81    0.07  65.20   3.67  63.62  0.00 Hz   -N/A-
03:44:01   1.0   0.0   0.2  98.8   0.0    1   6777   4079    0    0    0 121.83    0.07  60.06   2.16  61.77  0.00 Hz   -N/A-
03:44:02   0.2   0.0   0.0  99.8   0.0    1   8566   5014    7    2    5 120.05    0.07  58.28   0.13  61.77  0.00 Hz   -N/A-
03:44:03   0.8   0.0   0.2  99.1   0.0    2   7107   4139    0    0    0 121.27    0.07  59.49   1.62  61.77  0.00 Hz   -N/A-
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    core  pkg-0   core  pkg-1  CPU Freq  GPU W
03:44:04   1.9   0.0   0.3  97.7   0.0    2   5965   4322    0    0    0 123.68    0.08  61.84   3.66  61.84  0.00 Hz   -N/A-
03:44:05   1.7   0.0   0.4  97.9   0.0    2   5972   4098    0    0    0 123.27    0.07  61.52   3.65  61.75  0.00 Hz   -N/A-
