Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    core  pkg-0   core  pkg-1  CPU Freq  GPU W
03:41:57   1.9   0.0   0.4  97.7   0.0    3   6396   4885   10    9    9 123.52    0.07  61.78   3.66  61.75  0.00 Hz   -N/A-
03:41:58   1.7   0.0   0.4  97.9   0.0    2   6190   4457    6    7    5 123.32    0.07  61.51   3.66  61.81  0.00 Hz   -N/A-
03:41:59   1.9   0.0   0.4  97.7   0.0    2   6112   4448    7    4    9 123.43    0.07  61.73   3.67  61.69  0.00 Hz   -N/A-
03:42:00   1.8   0.0   0.3  97.9   0.0    2   5999   4129    0    0    0 123.27    0.07  61.47   3.66  61.80  0.00 Hz   -N/A-
03:42:01   0.4   0.0   0.1  99.6   0.0    2   7607   4138    3    2    3 120.43    0.07  58.69   0.61  61.75  0.00 Hz   -N/A-
03:42:02   0.6   0.0   1.5  97.9   0.0    2  23940  20115 1374  918 1375 123.84    0.48  58.37   0.15  65.47  0.00 Hz   -N/A-
03:42:03   0.2   0.0   0.0  99.8   0.0    1   8007   4416    6    7    5 119.92    0.08  58.14   0.12  61.79  0.00 Hz   -N/A-
03:42:04   1.2   0.0   0.3  98.5   0.0    2   6693   4313    7    4    9 122.13    0.07  60.37   2.58  61.77  0.00 Hz   -N/A-
03:42:05   1.9   0.0   0.3  97.8   0.0    2   5890   4173    0    0    0 123.43    0.07  61.69   3.66  61.74  0.00 Hz   -N/A-
03:42:06   1.7   0.0   0.4  97.9   0.0    2   6010   4149    0    0    0 123.20    0.07  61.46   3.66  61.74  0.00 Hz   -N/A-
03:42:07   1.9   0.0   0.4  97.8   0.0    2   6021   4301    0    0    0 123.47    0.07  61.68   3.66  61.80  0.00 Hz   -N/A-
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    core  pkg-0   core  pkg-1  CPU Freq  GPU W
03:42:08   1.7   0.0   0.4  97.9   0.0    2   6047   4184    0    0    0 123.16    0.07  61.47   3.66  61.69  0.00 Hz   -N/A-
03:42:09   1.9   0.0   0.4  97.7   0.0    2   6004   4358    8    4    8 123.59    0.07  61.74   3.66  61.85  0.00 Hz   -N/A-
03:42:10   1.7   0.0   0.4  97.9   0.0    2   5988   4134    0    0    0 123.22    0.07  61.48   3.67  61.74  0.00 Hz   -N/A-
03:42:11   1.8   0.0   0.4  97.8   0.0    2   5988   4243    0    0    0 123.47    0.07  61.71   3.67  61.75  0.00 Hz   -N/A-
03:42:12   0.5   0.0   0.1  99.4   0.0    1   7329   4088    0    0    0 120.73    0.07  58.99   1.19  61.74  0.00 Hz   -N/A-
03:42:13   1.7   0.0   0.3  98.0   0.0    2   6131   4161    0    0    0 122.93    0.08  61.19   3.18  61.75  0.00 Hz   -N/A-
03:42:14   3.3   0.0   0.6  96.1   0.0    3   5105  11258    0    0    0 126.52    0.07  64.77   3.66  61.75  0.00 Hz   -N/A-
03:42:15   3.7   0.0   0.6  95.7   0.0    3   4075   4869    0    0    0 127.01    0.07  65.27   3.67  61.73  0.00 Hz   -N/A-
03:42:16   3.6   0.0   0.6  95.8   0.0    3   4158   4944    0    0    0 126.81    0.07  65.06   3.67  61.75  0.00 Hz   -N/A-
03:42:17   3.7   0.0   0.6  95.7   0.0    3   4045   4952    0    0    0 127.04    0.07  65.29   3.68  61.74  0.00 Hz   -N/A-
03:42:18   3.5   0.0   0.7  95.8   0.0    3   4141   4974    0    0    0 126.88    0.07  65.08   3.69  61.80  0.00 Hz   -N/A-
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    core  pkg-0   core  pkg-1  CPU Freq  GPU W
03:42:19   3.7   0.0   0.6  95.7   0.0    3   4083   4971    0    0    0 127.10    0.07  65.36   3.69  61.73  0.00 Hz   -N/A-
03:42:20   3.5   0.0   0.6  95.8   0.0    3   4101   4884    0    0    0 126.84    0.07  65.09   3.67  61.75  0.00 Hz   -N/A-
03:42:21   2.2   0.0   0.4  97.5   0.0    2   5635   4292    0    0    0 123.95    0.07  62.21   0.61  61.74  0.00 Hz   -N/A-
03:42:22   0.5   0.0   0.1  99.4   0.0    1   7342   4103    0    0    0 120.72    0.07  58.98   0.13  61.75  0.00 Hz   -N/A-
03:42:23   0.1   0.0   0.0  99.8   0.0    1   7881   4195    0    0    0 119.88    0.08  58.14   0.13  61.74  0.00 Hz   -N/A-
03:42:24   1.2   0.0   0.3  98.5   0.0    2   6568   4104    0    0    0 122.12    0.07  60.37   2.58  61.74  0.00 Hz   -N/A-
03:42:25   1.8   0.0   0.4  97.8   0.0    2   5864   4142    0    0    0 123.48    0.07  61.68   3.65  61.80  0.00 Hz   -N/A-
03:42:26   1.8   0.0   0.4  97.9   0.0    2   6079   4219    0    0    0 123.18    0.07  61.49   3.66  61.69  0.00 Hz   -N/A-
03:42:27   1.9   0.0   0.3  97.8   0.0    2   5993   4261    0    0    0 123.51    0.07  61.71   3.67  61.81  0.00 Hz   -N/A-
03:42:28   1.8   0.0   0.4  97.9   0.0    2   6005   4142    0    0    0 123.30    0.07  61.56   3.68  61.74  0.00 Hz   -N/A-
03:42:29   1.9   0.0   0.3  97.8   0.0    2   5862   4142    0    0    0 123.43    0.07  61.70   3.66  61.74  0.00 Hz   -N/A-
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    core  pkg-0   core  pkg-1  CPU Freq  GPU W
03:42:30   1.8   0.0   0.4  97.9   0.0    2   5982   4117    0    0    0 123.21    0.07  61.48   3.67  61.73  0.00 Hz   -N/A-
03:42:31   1.9   0.0   0.4  97.8   0.0    2   5980   4256    0    0    0 123.45    0.07  61.71   3.67  61.74  0.00 Hz   -N/A-
03:42:32   0.5   0.0   0.1  99.4   0.0    1   7325   4082    0    0    0 120.76    0.07  59.02   1.21  61.74  0.00 Hz   -N/A-
03:42:33   1.6   0.0   0.4  98.0   0.0    2   6144   4174    0    0    0 122.93    0.08  61.19   3.18  61.74  0.00 Hz   -N/A-
03:42:34   1.8   0.0   0.4  97.9   0.0    2   5954   4123    0    0    0 123.32    0.07  61.56   3.66  61.76  0.00 Hz   -N/A-
03:42:35   1.9   0.0   0.3  97.8   0.0    2   5958   4260    0    0    0 123.44    0.07  61.70   3.67  61.74  0.00 Hz   -N/A-
03:42:36   1.8   0.0   0.3  97.9   0.0    2   6036   4168    0    0    0 123.28    0.07  61.48   3.67  61.80  0.00 Hz   -N/A-
03:42:37   1.9   0.0   0.4  97.8   0.0    2   5874   4177    0    0    0 123.50    0.07  61.76   3.67  61.74  0.00 Hz   -N/A-
03:42:38   1.7   0.0   0.3  97.9   0.0    2   6052   4185    0    0    0 123.21    0.07  61.47   3.66  61.74  0.00 Hz   -N/A-
03:42:39   1.9   0.0   0.4  97.8   0.0    2   6006   4292    0    0    0 123.44    0.07  61.70   3.66  61.74  0.00 Hz   -N/A-
03:42:40   1.8   0.0   0.3  97.9   0.0    2   5987   4114    0    0    0 123.22    0.07  61.48   3.67  61.74  0.00 Hz   -N/A-
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    core  pkg-0   core  pkg-1  CPU Freq  GPU W
03:42:41   0.4   0.0   0.1  99.6   0.0    1   7535   4093    0    0    0 120.36    0.07  58.62   0.60  61.74  0.00 Hz   -N/A-
03:42:42   0.0   0.0   0.0 100.0   0.0    1   7894   4071    0    0    0 119.63    0.07  57.90   0.12  61.73  0.00 Hz   -N/A-
03:42:43   0.1   0.0   0.0  99.8   0.0    1   7866   4168    0    0    0 119.89    0.08  58.13   0.12  61.76  0.00 Hz   -N/A-
03:42:44   1.2   0.0   0.3  98.5   0.0    2   6562   4087    0    0    0 122.09    0.07  60.35   2.56  61.74  0.00 Hz   -N/A-
