Running for 1000.0 seconds (1000 samples at 1.0 second intervals).
Power measurements will start in 0 seconds time.

  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    core  pkg-0   core  pkg-1  CPU Freq  GPU W
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    core  pkg-0   core  pkg-1  CPU Freq  GPU W
03:45:36   1.8   0.0   0.3  97.9   0.0    2   6522   4938    6    2    4 123.39    0.07  61.62   3.68  61.76  0.00 Hz   -N/A-
03:45:37   2.0   0.0   0.4  97.6   0.0    3   5753   4214    0    0    0 123.95    0.07  62.14   3.69  61.81  0.00 Hz   -N/A-
03:45:38   3.6   0.0   0.6  95.8   0.0    3   4131   4772    0    0    0 126.91    0.07  65.15   3.69  61.76  0.00 Hz   -N/A-
03:45:39   3.7   0.0   0.6  95.7   0.0    3   4099   4871    0    0    0 127.17    0.07  65.40   3.70  61.77  0.00 Hz   -N/A-
03:45:40   3.5   0.0   0.7  95.8   0.0    3   4198   4846    0    0    0 126.94    0.07  65.17   3.69  61.77  0.00 Hz   -N/A-
03:45:41   2.0   0.0   0.3  97.7   0.0    2   5866   4160    0    0    0 123.59    0.07  61.83   0.17  61.76  0.00 Hz   -N/A-
03:45:42   1.8   0.0   0.3  97.9   0.0    2   6055   4183    0    0    0 123.31    0.07  61.55   0.14  61.76  0.00 Hz   -N/A-
03:45:43   3.7   0.0   0.6  95.7   0.0    3   4131   4911    0    0    0 127.10    0.08  65.33   3.66  61.77  0.00 Hz   -N/A-
03:45:44   3.6   0.0   0.6  95.8   0.0    3   4109   4939    0    0    0 126.98    0.07  65.22   3.71  61.76  0.00 Hz   -N/A-
03:45:45   3.6   0.0   0.6  95.9   0.0    2   4143   4954    0    0    0 126.94    0.07  65.13   3.72  61.81  0.00 Hz   -N/A-
03:45:46   1.7   0.0   0.4  97.9   0.0    2   6018   4144    0    0    0 123.36    0.07  61.59   3.69  61.77  0.00 Hz   -N/A-
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    core  pkg-0   core  pkg-1  CPU Freq  GPU W
03:45:47   1.9   0.0   0.4  97.8   0.0    2   5965   4229    0    0    0 123.61    0.07  61.85   3.69  61.76  0.00 Hz   -N/A-
03:45:48   1.8   0.0   0.3  97.9   0.0    2   5996   4120    0    0    0 123.32    0.07  61.57   3.69  61.75  0.00 Hz   -N/A-
03:45:49   1.9   0.0   0.4  97.8   0.0    2   5849   4127    0    0    0 123.55    0.06  61.79   3.70  61.75  0.00 Hz   -N/A-
03:45:50   1.7   0.0   0.4  97.9   0.0    2   5992   4127    0    0    0 123.33    0.07  61.57   3.70  61.76  0.00 Hz   -N/A-
03:45:51   1.9   0.0   0.4  97.8   0.0    2   5966   4220    0    0    1 123.52    0.07  61.78   3.69  61.75  0.00 Hz   -N/A-
03:45:52   0.3   0.0   0.1  99.6   0.0    1   7586   4111    0    0    0 120.41    0.07  58.64   0.77  61.77  0.00 Hz   -N/A-
03:45:53   1.9   0.0   0.3  97.8   0.0    2   5904   4169    0    0    0 123.52    0.08  61.70   3.63  61.82  0.00 Hz   -N/A-
03:45:54   1.9   0.0   0.4  97.6   0.0    2   5748   4160    0    0    0 123.72    0.07  62.01   3.69  61.71  0.00 Hz   -N/A-
03:45:55   2.1   0.0   0.4  97.5   0.0    3   5712   4307    0    0    0 124.18    0.07  62.36   3.69  61.82  0.00 Hz   -N/A-
03:45:56   2.4   0.0   1.2  96.4   0.0    4   5480  23828    0    0    0 134.45    0.07  69.52   3.71  64.94  0.00 Hz   -N/A-
03:45:57   2.6   0.0   1.2  96.2   0.0    4   5375  23449    1    0    0 135.64    0.07  70.27   3.71  65.37  0.00 Hz   -N/A-
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    core  pkg-0   core  pkg-1  CPU Freq  GPU W
03:45:58   2.5   0.0   1.2  96.4   0.0    4   5341  22658    0    0    0 135.60    0.07  70.16   3.72  65.44  0.00 Hz   -N/A-
03:45:59   2.6   0.0   1.2  96.2   0.0    4   5384  24516    0    0    0 135.56    0.07  70.17   3.72  65.40  0.00 Hz   -N/A-
03:46:00   2.7   0.0   1.0  96.3   0.0    3   5061  18805    0    0    0 134.38    0.07  69.30   3.71  65.07  0.00 Hz   -N/A-
03:46:01   2.0   0.0   0.2  97.7   0.0    2   5893   5018    0    0    0 123.64    0.07  61.86   0.19  61.78  0.00 Hz   -N/A-
03:46:02   1.9   0.0   0.2  97.9   0.0    2   6075   5026    0    0    0 123.35    0.07  61.58   0.16  61.77  0.00 Hz   -N/A-
03:46:03   3.6   0.0   0.7  95.7   0.0    3   4334   5163    0    0    0 127.15    0.08  65.34   3.64  61.80  0.00 Hz   -N/A-
-------- ----- ----- ----- ----- ----- ---- ------ ------ ---- ---- ---- ------  ------ ------ ------ ------ --------- ------
 Average   2.2   0.0   0.5  97.3   0.0  2.4 5915.8 6389.2 23.7 15.9 23.8 125.14    0.07  63.08   3.20  62.06  0.00 Hz   -N/A-
 GeoMean   0.0   0.0   0.0  97.3   0.0  2.3 5713.6 5335.1  0.0  0.0  0.0 125.09    0.07  63.02   2.50  62.06  0.00 Hz    0.00
  StdDev   0.9   0.0   0.3   1.2   0.0  0.7 2084.5 5409.2 175.9 117.9 175.9   3.58    0.00   2.82   1.18   0.95  0.00 Hz   -N/A-
-------- ----- ----- ----- ----- ----- ---- ------ ------ ---- ---- ---- ------  ------ ------ ------ ------ --------- ------
 Minimum   0.0   0.0   0.0  93.8   0.0  1.0 4023.0 4090.0  0.0  0.0  0.0 119.74    0.06  57.98   0.13  61.71  0.00 Hz   -N/A-
 Maximum   4.1   0.0   2.1 100.0   0.0  4.0 20350.0 24516.0 1386.0 929.0 1386.0 135.64    0.08  70.27   3.72  65.44  0.00 Hz   -N/A-
-------- ----- ----- ----- ----- ----- ---- ------ ------ ---- ---- ---- ------  ------ ------ ------ ------ --------- ------
Summary:
CPU: 125.14 Watts on average with standard deviation 3.58  
GPU:   0.00 Watts on average with standard deviation 0.00  
Note: power read from RAPL domains: core, package-0, core, package-1.
These readings do not cover all the hardware in this device.
Note: No thermal zones on this device.

Histogram (of 61 power measurements)

  Range (Watts)   Count
119.741 - 121.330     4 ####
121.331 - 122.920     0 
122.921 - 124.510    38 ########################################
124.511 - 126.100     0 
126.101 - 127.690    13 #############
127.691 - 129.280     0 
129.281 - 130.870     0 
130.871 - 132.460     1 #
132.461 - 134.050     0 
134.051 - 135.640     5 #####

Histogram (of 61 CPU utilization measurements)

Range (%CPU)  Count
0.000 - 0.623     4 ####
0.624 - 1.247     0 
1.248 - 1.871     0 
1.872 - 2.495    37 ########################################
2.496 - 3.119     1 #
3.120 - 3.743     2 ##
3.744 - 4.367    16 #################
4.368 - 4.991     0 
4.992 - 5.615     0 
5.616 - 6.239     1 #

Range is zero, cannot produce histogram of CPU average frequencies
