Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    core  pkg-0   core  pkg-1  CPU Freq  GPU W
23:22:50   3.7   0.0   0.6  95.7   0.0    3   4010   5034    0    0    1 127.40    0.07  65.58   3.70  61.82  0.00 Hz   -N/A-
23:22:51   2.6   0.0   0.5  96.9   0.0    2   5065   4550    0    0    0 125.32    0.07  63.50   1.90  61.82  0.00 Hz   -N/A-
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    core  pkg-0   core  pkg-1  CPU Freq  GPU W
23:22:52   2.0   0.0   0.3  97.8   0.0    2   6008   4290    0    0    0 123.74    0.07  61.92   0.14  61.82  0.00 Hz   -N/A-
23:22:53   2.1   0.0   0.3  97.6   0.0    3   5820   4232    0    0    0 123.93    0.07  62.10   0.54  61.83  0.00 Hz   -N/A-
23:22:54   3.7   0.0   0.6  95.7   0.0    3   4000   4583    0    0    0 127.39    0.08  65.51   3.71  61.88  0.00 Hz   -N/A-
23:22:55   3.2   0.0   0.6  96.2   0.0    2   4485   4677    0    0    0 126.49    0.07  64.67   3.72  61.83  0.00 Hz   -N/A-
23:22:56   1.9   0.0   0.4  97.8   0.0    2   5957   4226    0    0    0 123.68    0.07  61.84   3.69  61.84  0.00 Hz   -N/A-
23:22:57   1.8   0.0   0.3  97.9   0.0    2   6019   4131    0    0    0 123.57    0.07  61.74   3.71  61.83  0.00 Hz   -N/A-
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    core  pkg-0   core  pkg-1  CPU Freq  GPU W
23:22:58   2.1   0.0   0.4  97.5   0.0    3   5803   5374    0    0    0 124.21    0.07  62.38   3.70  61.83  0.00 Hz   -N/A-
23:22:59   3.5   0.0   0.7  95.8   0.0    3   5211  13736    0    0    0 127.50    0.07  65.65   3.70  61.85  0.00 Hz   -N/A-
23:23:00   3.6   0.0   0.7  95.7   0.0    3   5078  13927    0    0    0 127.72    0.07  65.86   3.70  61.86  0.00 Hz   -N/A-
23:23:01   3.3   0.0   0.6  96.1   0.0    2   5644  15283    0    0    0 127.13    0.07  65.28   3.29  61.86  0.00 Hz   -N/A-
23:23:02   1.9   0.0   0.4  97.8   0.0    2   7152  15236    0    0    0 124.21    0.07  62.36   0.15  61.85  0.00 Hz   -N/A-
23:23:03   2.6   0.0   0.5  96.8   0.0    3   6198  15176    0    0    0 125.79    0.07  63.93   1.94  61.86  0.00 Hz   -N/A-
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    core  pkg-0   core  pkg-1  CPU Freq  GPU W
23:23:04   3.5   0.0   0.8  95.7   0.0    3   5294  15539    0    0    0 127.88    0.08  65.95   3.69  61.93  0.00 Hz   -N/A-
23:23:05   3.5   0.0   0.7  95.7   0.0    3   6101  16508   14    6   13 127.77    0.07  65.83   3.71  61.93  0.00 Hz   -N/A-
23:23:06   3.6   0.0   0.7  95.7   0.0    3   5165  15591    0    0    0 127.91    0.07  66.05   3.71  61.86  0.00 Hz   -N/A-
23:23:07   3.5   0.0   0.7  95.8   0.0    3   5391  15928    0    0    0 127.61    0.07  65.75   3.70  61.86  0.00 Hz   -N/A-
23:23:08   3.6   0.0   0.7  95.7   0.0    3   5260  15362    0    0    0 127.81    0.07  65.94   3.71  61.87  0.00 Hz   -N/A-
23:23:09   3.5   0.0   0.7  95.8   0.0    3   5300  15440    0    0    0 127.60    0.07  65.74   3.72  61.85  0.00 Hz   -N/A-
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    core  pkg-0   core  pkg-1  CPU Freq  GPU W
23:23:10   3.7   0.0   0.6  95.7   0.0    4   5002  14970    0    0    0 127.81    0.07  65.94   3.71  61.87  0.00 Hz   -N/A-
23:23:11   2.6   0.0   0.5  96.9   0.0    2   6190  14422    0    0    0 125.73    0.07  63.87   1.91  61.86  0.00 Hz   -N/A-
23:23:12   1.9   0.0   0.4  97.7   0.0    2   7294  15212    0    0    0 124.27    0.07  62.35   0.15  61.92  0.00 Hz   -N/A-
23:23:13   1.7   0.0   0.4  97.9   0.0    2   7223  14992    0    0    0 123.94    0.07  62.13   0.14  61.80  0.00 Hz   -N/A-
23:23:14   1.9   0.0   0.4  97.8   0.0    2   7205  15039    0    0    0 124.32    0.08  62.40   0.15  61.92  0.00 Hz   -N/A-
23:23:15   1.8   0.0   0.4  97.9   0.0    2   7110  13863    0    0    0 123.99    0.07  62.12   0.15  61.87  0.00 Hz   -N/A-
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    core  pkg-0   core  pkg-1  CPU Freq  GPU W
23:23:16   1.9   0.0   0.4  97.7   0.0    2   7115  14524    0    0    0 124.23    0.07  62.37   0.15  61.86  0.00 Hz   -N/A-
23:23:17   1.7   0.0   0.4  97.9   0.0    2   7215  14542    0    0    0 123.98    0.07  62.12   0.15  61.86  0.00 Hz   -N/A-
23:23:18   1.9   0.4   0.4  97.3   0.0    2   7612  16295    5    3    3 126.07    0.07  63.60   0.15  62.47  0.00 Hz   -N/A-
23:23:19   1.8   0.0   0.3  97.9   0.0    2   7074  13863    0    0    0 123.97    0.07  62.11   0.14  61.86  0.00 Hz   -N/A-
23:23:20   1.8   0.0   0.4  97.8   0.0    2   7090  14160    0    0    1 124.16    0.07  62.30   0.15  61.86  0.00 Hz   -N/A-
23:23:21   1.7   0.0   0.4  97.9   0.0    2   7153  14350    0    0    0 123.89    0.07  62.03   0.15  61.85  0.00 Hz   -N/A-
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    core  pkg-0   core  pkg-1  CPU Freq  GPU W
