Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    dram  pkg-0   dram  pkg-1 x86_pk mlx5_0 x86_pk mlx5_0 mlx5_0  CPU Freq  GPU W
14:51:16   0.2   0.0   1.2  98.2   0.4    3   9898  24880    0    0    0  99.71    6.41  54.03   6.67  45.68  43.00  31.00  46.00  31.00  49.00  2.16 GHz  -N/A-
14:51:17   0.3   0.0   0.8  98.7   0.2    2  11072  16924    0    0    0  95.12    6.44  46.12   6.58  49.00  43.00  31.00  45.00  31.00  49.00  2.27 GHz  -N/A-
14:51:18   0.2   0.0   0.9  98.9   0.0    2  12392  15100    0    0    0  94.15    6.42  38.34   6.52  55.81  43.00  31.00  45.00  31.00  49.00  2.29 GHz  -N/A-
