2024-07-17 16:26:23,Current,103
2024-07-17 16:26:24,Current,105
2024-07-17 16:26:25,Current,104
2024-07-17 16:26:26,Current,104
2024-07-17 16:26:27,Current,104
2024-07-17 16:26:28,Current,104
2024-07-17 16:26:29,Current,110
2024-07-17 16:26:30,Current,111
2024-07-17 16:26:31,Current,111
2024-07-17 16:26:32,Current,111
2024-07-17 16:26:33,Current,111
2024-07-17 16:26:34,Current,111
2024-07-17 16:26:36,Current,111
2024-07-17 16:26:37,Current,111
2024-07-17 16:26:38,Current,111
2024-07-17 16:26:39,Current,111
2024-07-17 16:26:40,Current,111
2024-07-17 16:26:41,Current,111
2024-07-17 16:26:42,Current,111
2024-07-17 16:26:43,Current,111
2024-07-17 16:26:44,Current,111
2024-07-17 16:26:45,Current,111
2024-07-17 16:26:46,Current,111
2024-07-17 16:26:47,Current,111
2024-07-17 16:26:48,Current,111
2024-07-17 16:26:50,Current,112
2024-07-17 16:26:51,Current,112
2024-07-17 16:26:52,Current,111
2024-07-17 16:26:53,Current,111
2024-07-17 16:26:54,Current,111
2024-07-17 16:26:55,Current,111
2024-07-17 16:26:56,Current,111
2024-07-17 16:26:57,Current,111
2024-07-17 16:26:58,Current,112
2024-07-17 16:26:59,Current,112
2024-07-17 16:27:00,Current,111
2024-07-17 16:27:01,Current,111
2024-07-17 16:27:02,Current,111
2024-07-17 16:27:04,Current,111
2024-07-17 16:27:05,Current,112
2024-07-17 16:27:06,Current,112
2024-07-17 16:27:07,Current,112
2024-07-17 16:27:08,Current,112
2024-07-17 16:27:09,Current,112
2024-07-17 16:27:10,Current,112
2024-07-17 16:27:11,Current,112
2024-07-17 16:27:12,Current,112
2024-07-17 16:27:13,Current,112
2024-07-17 16:27:14,Current,112
2024-07-17 16:27:15,Current,112
2024-07-17 16:27:16,Current,112
2024-07-17 16:27:18,Current,112
2024-07-17 16:27:19,Current,112
2024-07-17 16:27:20,Current,112
2024-07-17 16:27:21,Current,112
2024-07-17 16:27:22,Current,112
2024-07-17 16:27:23,Current,112
2024-07-17 16:27:24,Current,112
2024-07-17 16:27:25,Current,112
2024-07-17 16:27:26,Current,112
2024-07-17 16:27:27,Current,112
2024-07-17 16:27:28,Current,112
2024-07-17 16:27:29,Current,112
2024-07-17 16:27:30,Current,112
2024-07-17 16:27:32,Current,112
2024-07-17 16:27:33,Current,112
2024-07-17 16:27:34,Current,112
2024-07-17 16:27:35,Current,112
2024-07-17 16:27:36,Current,113
2024-07-17 16:27:37,Current,113
2024-07-17 16:27:38,Current,113
2024-07-17 16:27:39,Current,112
2024-07-17 16:27:40,Current,112
2024-07-17 16:27:41,Current,113
2024-07-17 16:27:42,Current,112
2024-07-17 16:27:43,Current,113
2024-07-17 16:27:44,Current,112
2024-07-17 16:27:46,Current,113
2024-07-17 16:27:47,Current,113
2024-07-17 16:27:48,Current,112
