2024-07-17 16:27:06,Current,184
2024-07-17 16:27:07,Current,176
2024-07-17 16:27:08,Current,171
2024-07-17 16:27:09,Current,177
2024-07-17 16:27:10,Current,174
2024-07-17 16:27:11,Current,173
2024-07-17 16:27:13,Current,169
2024-07-17 16:27:14,Current,165
2024-07-17 16:27:15,Current,171
2024-07-17 16:27:16,Current,168
2024-07-17 16:27:17,Current,176
2024-07-17 16:27:18,Current,178
2024-07-17 16:27:19,Current,178
2024-07-17 16:27:20,Current,175
2024-07-17 16:27:21,Current,176
2024-07-17 16:27:22,Current,172
2024-07-17 16:27:23,Current,172
2024-07-17 16:27:24,Current,169
2024-07-17 16:27:26,Current,171
2024-07-17 16:27:27,Current,176
2024-07-17 16:27:28,Current,173
2024-07-17 16:27:29,Current,172
2024-07-17 16:27:30,Current,178
2024-07-17 16:27:31,Current,179
2024-07-17 16:27:32,Current,186
2024-07-17 16:27:33,Current,179
2024-07-17 16:27:34,Current,175
2024-07-17 16:27:35,Current,184
2024-07-17 16:27:36,Current,178
2024-07-17 16:27:37,Current,182
2024-07-17 16:27:38,Current,181
2024-07-17 16:27:39,Current,171
2024-07-17 16:27:41,Current,177
2024-07-17 16:27:42,Current,175
2024-07-17 16:27:43,Current,183
2024-07-17 16:27:44,Current,180
2024-07-17 16:27:45,Current,183
2024-07-17 16:27:46,Current,184
2024-07-17 16:27:47,Current,185
2024-07-17 16:27:48,Current,190
2024-07-17 16:27:49,Current,187
2024-07-17 16:27:50,Current,183
2024-07-17 16:27:51,Current,184
2024-07-17 16:27:52,Current,179
2024-07-17 16:27:53,Current,173
2024-07-17 16:27:55,Current,174
2024-07-17 16:27:56,Current,174
2024-07-17 16:27:57,Current,188
2024-07-17 16:27:58,Current,181
2024-07-17 16:27:59,Current,184
2024-07-17 16:28:00,Current,179
2024-07-17 16:28:01,Current,190
2024-07-17 16:28:02,Current,191
2024-07-17 16:28:03,Current,190
2024-07-17 16:28:04,Current,178
2024-07-17 16:28:05,Current,192
2024-07-17 16:28:06,Current,186
2024-07-17 16:28:07,Current,184
2024-07-17 16:28:09,Current,186
2024-07-17 16:28:10,Current,182
2024-07-17 16:28:11,Current,184
2024-07-17 16:28:12,Current,196
2024-07-17 16:28:13,Current,187
2024-07-17 16:28:14,Current,188
2024-07-17 16:28:15,Current,189
2024-07-17 16:28:16,Current,194
2024-07-17 16:28:17,Current,196
2024-07-17 16:28:18,Current,194
2024-07-17 16:28:19,Current,192
2024-07-17 16:28:20,Current,185
2024-07-17 16:28:21,Current,189
2024-07-17 16:28:22,Current,195
2024-07-17 16:28:24,Current,179
2024-07-17 16:28:25,Current,184
2024-07-17 16:28:26,Current,181
2024-07-17 16:28:27,Current,188
2024-07-17 16:28:28,Current,198
2024-07-17 16:28:29,Current,196
2024-07-17 16:28:30,Current,193
2024-07-17 16:28:31,Current,195
2024-07-17 16:28:32,Current,194
2024-07-17 16:28:33,Current,197
2024-07-17 16:28:34,Current,191
2024-07-17 16:28:35,Current,190
2024-07-17 16:28:36,Current,189
2024-07-17 16:28:38,Current,198
2024-07-17 16:28:39,Current,188
2024-07-17 16:28:40,Current,185
2024-07-17 16:28:41,Current,181
2024-07-17 16:28:42,Current,186
2024-07-17 16:28:43,Current,201
2024-07-17 16:28:44,Current,191
2024-07-17 16:28:45,Current,201
2024-07-17 16:28:46,Current,188
2024-07-17 16:28:47,Current,193
2024-07-17 16:28:48,Current,199
2024-07-17 16:28:49,Current,198
2024-07-17 16:28:50,Current,188
2024-07-17 16:28:52,Current,179
2024-07-17 16:28:53,Current,193
2024-07-17 16:28:54,Current,195
2024-07-17 16:28:55,Current,187
2024-07-17 16:28:56,Current,186
2024-07-17 16:28:57,Current,185
2024-07-17 16:28:58,Current,200
2024-07-17 16:28:59,Current,204
2024-07-17 16:29:00,Current,201
2024-07-17 16:29:01,Current,206
2024-07-17 16:29:02,Current,194
2024-07-17 16:29:03,Current,199
2024-07-17 16:29:04,Current,193
2024-07-17 16:29:06,Current,201
2024-07-17 16:29:07,Current,186
2024-07-17 16:29:08,Current,191
2024-07-17 16:29:09,Current,191
2024-07-17 16:29:10,Current,194
2024-07-17 16:29:11,Current,206
2024-07-17 16:29:12,Current,196
2024-07-17 16:29:13,Current,192
2024-07-17 16:29:14,Current,201
2024-07-17 16:29:15,Current,199
2024-07-17 16:29:16,Current,202
2024-07-17 16:29:17,Current,203
2024-07-17 16:29:18,Current,199
2024-07-17 16:29:20,Current,202
2024-07-17 16:29:21,Current,207
2024-07-17 16:29:22,Current,207
2024-07-17 16:29:23,Current,192
2024-07-17 16:29:24,Current,199
2024-07-17 16:29:25,Current,195
2024-07-17 16:29:26,Current,207
2024-07-17 16:29:27,Current,204
2024-07-17 16:29:28,Current,196
2024-07-17 16:29:29,Current,207
2024-07-17 16:29:30,Current,201
2024-07-17 16:29:31,Current,204
2024-07-17 16:29:33,Current,203
2024-07-17 16:29:34,Current,196
2024-07-17 16:29:35,Current,199
2024-07-17 16:29:36,Current,195
2024-07-17 16:29:37,Current,204
2024-07-17 16:29:38,Current,201
2024-07-17 16:29:39,Current,198
2024-07-17 16:29:40,Current,198
2024-07-17 16:29:41,Current,199
2024-07-17 16:29:42,Current,209
2024-07-17 16:29:43,Current,207
2024-07-17 16:29:44,Current,207
2024-07-17 16:29:45,Current,202
2024-07-17 16:29:46,Current,201
2024-07-17 16:29:48,Current,204
2024-07-17 16:29:49,Current,208
2024-07-17 16:29:50,Current,205
2024-07-17 16:29:51,Current,198
2024-07-17 16:29:52,Current,203
2024-07-17 16:29:53,Current,203
2024-07-17 16:29:54,Current,209
2024-07-17 16:29:55,Current,213
2024-07-17 16:29:56,Current,208
2024-07-17 16:29:57,Current,206
2024-07-17 16:29:58,Current,210
2024-07-17 16:29:59,Current,203
2024-07-17 16:30:01,Current,206
2024-07-17 16:30:02,Current,206
2024-07-17 16:30:03,Current,211
2024-07-17 16:30:04,Current,208
2024-07-17 16:30:05,Current,210
2024-07-17 16:30:06,Current,210
2024-07-17 16:30:07,Current,209
2024-07-17 16:30:08,Current,209
2024-07-17 16:30:09,Current,209
2024-07-17 16:30:10,Current,210
2024-07-17 16:30:11,Current,207
2024-07-17 16:30:12,Current,210
2024-07-17 16:30:13,Current,208
2024-07-17 16:30:15,Current,209
2024-07-17 16:30:16,Current,208
2024-07-17 16:30:17,Current,205
2024-07-17 16:30:18,Current,208
2024-07-17 16:30:19,Current,207
2024-07-17 16:30:20,Current,204
2024-07-17 16:30:21,Current,209
2024-07-17 16:30:22,Current,208
2024-07-17 16:30:23,Current,208
2024-07-17 16:30:24,Current,208
2024-07-17 16:30:25,Current,209
2024-07-17 16:30:26,Current,207
2024-07-17 16:30:27,Current,206
2024-07-17 16:30:29,Current,206
2024-07-17 16:30:30,Current,205
2024-07-17 16:30:31,Current,156
2024-07-17 16:30:32,Current,191
2024-07-17 16:30:33,Current,148
2024-07-17 16:30:34,Current,208
2024-07-17 16:30:35,Current,207
2024-07-17 16:30:36,Current,146
2024-07-17 16:30:37,Current,210
2024-07-17 16:30:38,Current,124
2024-07-17 16:30:39,Current,207
2024-07-17 16:30:40,Current,161
2024-07-17 16:30:41,Current,190
2024-07-17 16:30:42,Current,200
2024-07-17 16:30:44,Current,151
2024-07-17 16:30:45,Current,187
2024-07-17 16:30:46,Current,188
2024-07-17 16:30:47,Current,189
2024-07-17 16:30:48,Current,202
2024-07-17 16:30:49,Current,133
2024-07-17 16:30:50,Current,209
2024-07-17 16:30:51,Current,171
2024-07-17 16:30:52,Current,189
2024-07-17 16:30:53,Current,209
2024-07-17 16:30:54,Current,124
2024-07-17 16:30:55,Current,209
2024-07-17 16:30:56,Current,171
2024-07-17 16:30:58,Current,210
2024-07-17 16:30:59,Current,203
2024-07-17 16:31:00,Current,174
2024-07-17 16:31:01,Current,194
2024-07-17 16:31:02,Current,206
2024-07-17 16:31:03,Current,179
2024-07-17 16:31:04,Current,184
2024-07-17 16:31:05,Current,209
2024-07-17 16:31:06,Current,131
2024-07-17 16:31:07,Current,212
2024-07-17 16:31:08,Current,171
2024-07-17 16:31:09,Current,191
2024-07-17 16:31:10,Current,200
2024-07-17 16:31:12,Current,151
2024-07-17 16:31:13,Current,207
2024-07-17 16:31:14,Current,167
2024-07-17 16:31:15,Current,194
2024-07-17 16:31:16,Current,206
2024-07-17 16:31:17,Current,209
2024-07-17 16:31:18,Current,164
2024-07-17 16:31:19,Current,188
2024-07-17 16:31:20,Current,209
2024-07-17 16:31:21,Current,123
2024-07-17 16:31:22,Current,213
2024-07-17 16:31:23,Current,169
2024-07-17 16:31:24,Current,208
2024-07-17 16:31:26,Current,198
2024-07-17 16:31:27,Current,146
2024-07-17 16:31:28,Current,209
2024-07-17 16:31:29,Current,184
2024-07-17 16:31:30,Current,206
2024-07-17 16:31:31,Current,209
2024-07-17 16:31:32,Current,211
2024-07-17 16:31:33,Current,177
2024-07-17 16:31:34,Current,189
2024-07-17 16:31:35,Current,210
2024-07-17 16:31:36,Current,149
2024-07-17 16:31:37,Current,200
2024-07-17 16:31:38,Current,188
2024-07-17 16:31:40,Current,195
2024-07-17 16:31:41,Current,202
2024-07-17 16:31:42,Current,146
2024-07-17 16:31:43,Current,210
2024-07-17 16:31:44,Current,190
2024-07-17 16:31:45,Current,201
2024-07-17 16:31:46,Current,206
2024-07-17 16:31:47,Current,208
2024-07-17 16:31:48,Current,170
2024-07-17 16:31:49,Current,210
2024-07-17 16:31:50,Current,206
2024-07-17 16:31:51,Current,168
2024-07-17 16:31:52,Current,194
2024-07-17 16:31:54,Current,178
2024-07-17 16:31:55,Current,193
2024-07-17 16:31:56,Current,211
2024-07-17 16:31:57,Current,155
2024-07-17 16:31:58,Current,210
2024-07-17 16:31:59,Current,173
2024-07-17 16:32:00,Current,206
2024-07-17 16:32:01,Current,213
2024-07-17 16:32:02,Current,178
2024-07-17 16:32:03,Current,211
2024-07-17 16:32:04,Current,208
2024-07-17 16:32:05,Current,183
2024-07-17 16:32:06,Current,212
2024-07-17 16:32:08,Current,208
2024-07-17 16:32:09,Current,211
2024-07-17 16:32:10,Current,163
2024-07-17 16:32:11,Current,208
2024-07-17 16:32:12,Current,212
2024-07-17 16:32:13,Current,192
2024-07-17 16:32:14,Current,191
2024-07-17 16:32:15,Current,210
2024-07-17 16:32:16,Current,185
2024-07-17 16:32:17,Current,196
2024-07-17 16:32:18,Current,211
2024-07-17 16:32:19,Current,198
2024-07-17 16:32:20,Current,199
2024-07-17 16:32:22,Current,206
2024-07-17 16:32:23,Current,199
2024-07-17 16:32:24,Current,194
2024-07-17 16:32:25,Current,210
2024-07-17 16:32:26,Current,200
2024-07-17 16:32:27,Current,190
2024-07-17 16:32:28,Current,211
2024-07-17 16:32:29,Current,195
2024-07-17 16:32:30,Current,196
2024-07-17 16:32:31,Current,211
2024-07-17 16:32:32,Current,160
2024-07-17 16:32:33,Current,212
2024-07-17 16:32:34,Current,212
2024-07-17 16:32:36,Current,189
2024-07-17 16:32:37,Current,211
2024-07-17 16:32:38,Current,208
2024-07-17 16:32:39,Current,184
2024-07-17 16:32:40,Current,211
2024-07-17 16:32:41,Current,209
2024-07-17 16:32:42,Current,182
2024-07-17 16:32:43,Current,209
2024-07-17 16:32:44,Current,210
2024-07-17 16:32:45,Current,177
2024-07-17 16:32:46,Current,211
2024-07-17 16:32:47,Current,209
2024-07-17 16:32:48,Current,203
2024-07-17 16:32:49,Current,202
2024-07-17 16:32:51,Current,209
2024-07-17 16:32:52,Current,143
2024-07-17 16:32:53,Current,211
2024-07-17 16:32:54,Current,205
2024-07-17 16:32:55,Current,192
2024-07-17 16:32:56,Current,210
2024-07-17 16:32:57,Current,198
2024-07-17 16:32:58,Current,205
2024-07-17 16:32:59,Current,210
2024-07-17 16:33:00,Current,203
2024-07-17 16:33:01,Current,210
2024-07-17 16:33:02,Current,211
2024-07-17 16:33:03,Current,202
2024-07-17 16:33:05,Current,201
2024-07-17 16:33:06,Current,211
2024-07-17 16:33:07,Current,190
2024-07-17 16:33:08,Current,209
2024-07-17 16:33:09,Current,212
2024-07-17 16:33:10,Current,179
2024-07-17 16:33:11,Current,210
2024-07-17 16:33:12,Current,169
2024-07-17 16:33:13,Current,211
2024-07-17 16:33:14,Current,173
2024-07-17 16:33:15,Current,208
2024-07-17 16:33:16,Current,210
2024-07-17 16:33:17,Current,180
2024-07-17 16:33:18,Current,213
2024-07-17 16:33:20,Current,188
2024-07-17 16:33:21,Current,212
2024-07-17 16:33:22,Current,210
2024-07-17 16:33:23,Current,200
2024-07-17 16:33:24,Current,211
2024-07-17 16:33:25,Current,208
2024-07-17 16:33:26,Current,201
2024-07-17 16:33:27,Current,210
2024-07-17 16:33:28,Current,210
2024-07-17 16:33:29,Current,195
2024-07-17 16:33:30,Current,209
2024-07-17 16:33:31,Current,206
2024-07-17 16:33:32,Current,202
2024-07-17 16:33:34,Current,208
2024-07-17 16:33:35,Current,210
2024-07-17 16:33:36,Current,175
2024-07-17 16:33:37,Current,210
2024-07-17 16:33:38,Current,186
2024-07-17 16:33:39,Current,205
2024-07-17 16:33:40,Current,210
2024-07-17 16:33:41,Current,199
2024-07-17 16:33:42,Current,212
2024-07-17 16:33:43,Current,180
2024-07-17 16:33:44,Current,212
2024-07-17 16:33:45,Current,207
2024-07-17 16:33:46,Current,204
2024-07-17 16:33:48,Current,212
2024-07-17 16:33:49,Current,212
2024-07-17 16:33:50,Current,205
2024-07-17 16:33:51,Current,201
2024-07-17 16:33:52,Current,209
2024-07-17 16:33:53,Current,208
2024-07-17 16:33:54,Current,206
2024-07-17 16:33:55,Current,211
2024-07-17 16:33:56,Current,209
2024-07-17 16:33:57,Current,209
2024-07-17 16:33:58,Current,210
2024-07-17 16:33:59,Current,204
2024-07-17 16:34:00,Current,211
2024-07-17 16:34:02,Current,210
2024-07-17 16:34:03,Current,191
2024-07-17 16:34:04,Current,210
2024-07-17 16:34:05,Current,196
2024-07-17 16:34:06,Current,209
2024-07-17 16:34:07,Current,209
2024-07-17 16:34:08,Current,193
2024-07-17 16:34:09,Current,210
2024-07-17 16:34:10,Current,198
2024-07-17 16:34:11,Current,210
2024-07-17 16:34:12,Current,208
2024-07-17 16:34:13,Current,209
2024-07-17 16:34:14,Current,208
2024-07-17 16:34:16,Current,207
2024-07-17 16:34:17,Current,199
2024-07-17 16:34:18,Current,209
2024-07-17 16:34:19,Current,186
2024-07-17 16:34:20,Current,208
2024-07-17 16:34:21,Current,211
2024-07-17 16:34:22,Current,196
2024-07-17 16:34:23,Current,210
2024-07-17 16:34:24,Current,190
2024-07-17 16:34:25,Current,212
2024-07-17 16:34:26,Current,210
2024-07-17 16:34:27,Current,198
2024-07-17 16:34:29,Current,211
2024-07-17 16:34:30,Current,172
2024-07-17 16:34:31,Current,211
2024-07-17 16:34:32,Current,195
2024-07-17 16:34:33,Current,211
2024-07-17 16:34:34,Current,211
2024-07-17 16:34:35,Current,202
2024-07-17 16:34:36,Current,212
2024-07-17 16:34:37,Current,193
2024-07-17 16:34:38,Current,210
2024-07-17 16:34:39,Current,212
2024-07-17 16:34:40,Current,202
2024-07-17 16:34:41,Current,209
2024-07-17 16:34:43,Current,194
2024-07-17 16:34:44,Current,209
2024-07-17 16:34:45,Current,210
2024-07-17 16:34:46,Current,209
2024-07-17 16:34:47,Current,212
2024-07-17 16:34:48,Current,175
2024-07-17 16:34:49,Current,211
2024-07-17 16:34:50,Current,206
2024-07-17 16:34:51,Current,210
2024-07-17 16:34:52,Current,208
2024-07-17 16:34:53,Current,211
2024-07-17 16:34:54,Current,210
2024-07-17 16:34:55,Current,200
2024-07-17 16:34:57,Current,209
2024-07-17 16:34:58,Current,211
2024-07-17 16:34:59,Current,209
2024-07-17 16:35:00,Current,212
2024-07-17 16:35:01,Current,200
2024-07-17 16:35:02,Current,210
2024-07-17 16:35:03,Current,205
2024-07-17 16:35:04,Current,208
2024-07-17 16:35:05,Current,211
2024-07-17 16:35:06,Current,203
2024-07-17 16:35:07,Current,211
2024-07-17 16:35:08,Current,208
2024-07-17 16:35:09,Current,210
2024-07-17 16:35:11,Current,211
2024-07-17 16:35:12,Current,205
2024-07-17 16:35:13,Current,209
2024-07-17 16:35:14,Current,210
2024-07-17 16:35:15,Current,209
2024-07-17 16:35:16,Current,208
2024-07-17 16:35:17,Current,207
2024-07-17 16:35:18,Current,211
2024-07-17 16:35:19,Current,177
2024-07-17 16:35:20,Current,210
2024-07-17 16:35:21,Current,209
2024-07-17 16:35:22,Current,211
2024-07-17 16:35:23,Current,209
2024-07-17 16:35:25,Current,207
2024-07-17 16:35:26,Current,203
2024-07-17 16:35:27,Current,186
2024-07-17 16:35:28,Current,208
2024-07-17 16:35:29,Current,168
2024-07-17 16:35:30,Current,210
2024-07-17 16:35:31,Current,178
2024-07-17 16:35:32,Current,210
2024-07-17 16:35:33,Current,197
2024-07-17 16:35:34,Current,210
2024-07-17 16:35:35,Current,208
2024-07-17 16:35:36,Current,204
2024-07-17 16:35:37,Current,199
2024-07-17 16:35:39,Current,211
2024-07-17 16:35:40,Current,196
2024-07-17 16:35:41,Current,213
2024-07-17 16:35:42,Current,161
2024-07-17 16:35:43,Current,211
2024-07-17 16:35:44,Current,190
2024-07-17 16:35:45,Current,212
2024-07-17 16:35:46,Current,208
2024-07-17 16:35:47,Current,206
2024-07-17 16:35:48,Current,187
2024-07-17 16:35:49,Current,211
2024-07-17 16:35:50,Current,196
2024-07-17 16:35:51,Current,210
2024-07-17 16:35:53,Current,178
2024-07-17 16:35:54,Current,211
2024-07-17 16:35:55,Current,189
2024-07-17 16:35:56,Current,211
2024-07-17 16:35:57,Current,205
2024-07-17 16:35:58,Current,212
2024-07-17 16:35:59,Current,195
2024-07-17 16:36:00,Current,211
2024-07-17 16:36:01,Current,201
2024-07-17 16:36:02,Current,208
2024-07-17 16:36:03,Current,174
2024-07-17 16:36:04,Current,211
2024-07-17 16:36:05,Current,208
2024-07-17 16:36:07,Current,211
2024-07-17 16:36:08,Current,170
2024-07-17 16:36:09,Current,211
2024-07-17 16:36:10,Current,210
2024-07-17 16:36:11,Current,211
2024-07-17 16:36:12,Current,204
2024-07-17 16:36:13,Current,210
2024-07-17 16:36:14,Current,194
2024-07-17 16:36:15,Current,211
2024-07-17 16:36:16,Current,184
2024-07-17 16:36:17,Current,211
2024-07-17 16:36:18,Current,209
2024-07-17 16:36:19,Current,210
2024-07-17 16:36:21,Current,193
2024-07-17 16:36:22,Current,211
2024-07-17 16:36:23,Current,204
2024-07-17 16:36:24,Current,210
2024-07-17 16:36:25,Current,200
2024-07-17 16:36:26,Current,209
2024-07-17 16:36:27,Current,191
2024-07-17 16:36:28,Current,211
2024-07-17 16:36:29,Current,192
2024-07-17 16:36:30,Current,211
2024-07-17 16:36:31,Current,211
2024-07-17 16:36:32,Current,210
2024-07-17 16:36:33,Current,202
2024-07-17 16:36:34,Current,209
2024-07-17 16:36:36,Current,203
2024-07-17 16:36:37,Current,212
2024-07-17 16:36:38,Current,202
2024-07-17 16:36:39,Current,210
2024-07-17 16:36:40,Current,199
2024-07-17 16:36:41,Current,210
2024-07-17 16:36:42,Current,201
2024-07-17 16:36:43,Current,208
2024-07-17 16:36:44,Current,204
2024-07-17 16:36:45,Current,209
2024-07-17 16:36:46,Current,205
2024-07-17 16:36:47,Current,211
2024-07-17 16:36:48,Current,188
2024-07-17 16:36:50,Current,210
2024-07-17 16:36:51,Current,192
2024-07-17 16:36:52,Current,210
2024-07-17 16:36:53,Current,198
2024-07-17 16:36:54,Current,211
2024-07-17 16:36:55,Current,200
2024-07-17 16:36:56,Current,208
2024-07-17 16:36:57,Current,205
2024-07-17 16:36:58,Current,210
2024-07-17 16:36:59,Current,211
2024-07-17 16:37:00,Current,210
2024-07-17 16:37:01,Current,187
2024-07-17 16:37:02,Current,211
2024-07-17 16:37:04,Current,212
2024-07-17 16:37:05,Current,211
2024-07-17 16:37:06,Current,200
2024-07-17 16:37:07,Current,208
2024-07-17 16:37:08,Current,210
2024-07-17 16:37:09,Current,211
2024-07-17 16:37:10,Current,206
2024-07-17 16:37:11,Current,212
2024-07-17 16:37:12,Current,194
2024-07-17 16:37:13,Current,210
2024-07-17 16:37:14,Current,198
2024-07-17 16:37:15,Current,213
2024-07-17 16:37:16,Current,204
2024-07-17 16:37:18,Current,209
2024-07-17 16:37:19,Current,198
2024-07-17 16:37:20,Current,210
2024-07-17 16:37:21,Current,209
2024-07-17 16:37:22,Current,210
2024-07-17 16:37:23,Current,207
2024-07-17 16:37:24,Current,209
2024-07-17 16:37:25,Current,201
2024-07-17 16:37:26,Current,212
2024-07-17 16:37:27,Current,208
2024-07-17 16:37:28,Current,212
2024-07-17 16:37:29,Current,204
2024-07-17 16:37:30,Current,213
2024-07-17 16:37:32,Current,210
2024-07-17 16:37:33,Current,211
2024-07-17 16:37:34,Current,209
2024-07-17 16:37:35,Current,210
2024-07-17 16:37:36,Current,209
2024-07-17 16:37:37,Current,210
2024-07-17 16:37:38,Current,206
2024-07-17 16:37:39,Current,212
2024-07-17 16:37:40,Current,207
2024-07-17 16:37:41,Current,212
2024-07-17 16:37:42,Current,207
2024-07-17 16:37:43,Current,211
2024-07-17 16:37:44,Current,209
2024-07-17 16:37:46,Current,211
2024-07-17 16:37:47,Current,212
2024-07-17 16:37:48,Current,209
2024-07-17 16:37:49,Current,212
2024-07-17 16:37:50,Current,210
2024-07-17 16:37:51,Current,209
2024-07-17 16:37:52,Current,211
2024-07-17 16:37:53,Current,210
2024-07-17 16:37:54,Current,211
2024-07-17 16:37:55,Current,206
2024-07-17 16:37:56,Current,210
2024-07-17 16:37:57,Current,207
2024-07-17 16:37:58,Current,207
2024-07-17 16:38:00,Current,207
2024-07-17 16:38:01,Current,203
2024-07-17 16:38:02,Current,204
2024-07-17 16:38:03,Current,202
2024-07-17 16:38:04,Current,206
2024-07-17 16:38:05,Current,203
2024-07-17 16:38:06,Current,202
2024-07-17 16:38:07,Current,200
2024-07-17 16:38:08,Current,194
2024-07-17 16:38:09,Current,212
2024-07-17 16:38:10,Current,209
2024-07-17 16:38:11,Current,210
2024-07-17 16:38:12,Current,209
2024-07-17 16:38:13,Current,212
2024-07-17 16:38:15,Current,209
2024-07-17 16:38:16,Current,211
2024-07-17 16:38:17,Current,211
2024-07-17 16:38:18,Current,185
2024-07-17 16:38:19,Current,211
2024-07-17 16:38:20,Current,203
2024-07-17 16:38:21,Current,213
2024-07-17 16:38:22,Current,193
2024-07-17 16:38:23,Current,205
2024-07-17 16:38:24,Current,212
2024-07-17 16:38:25,Current,209
2024-07-17 16:38:26,Current,193
2024-07-17 16:38:27,Current,168
2024-07-17 16:38:29,Current,209
2024-07-17 16:38:30,Current,201
2024-07-17 16:38:31,Current,212
2024-07-17 16:38:32,Current,213
2024-07-17 16:38:33,Current,208
2024-07-17 16:38:34,Current,210
2024-07-17 16:38:35,Current,190
2024-07-17 16:38:36,Current,210
2024-07-17 16:38:37,Current,180
2024-07-17 16:38:38,Current,195
2024-07-17 16:38:39,Current,211
2024-07-17 16:38:40,Current,167
2024-07-17 16:38:42,Current,209
2024-07-17 16:38:43,Current,189
2024-07-17 16:38:44,Current,212
2024-07-17 16:38:45,Current,211
2024-07-17 16:38:46,Current,207
2024-07-17 16:38:47,Current,211
2024-07-17 16:38:48,Current,171
2024-07-17 16:38:49,Current,209
2024-07-17 16:38:50,Current,202
2024-07-17 16:38:51,Current,212
2024-07-17 16:38:52,Current,211
2024-07-17 16:38:53,Current,208
2024-07-17 16:38:54,Current,206
2024-07-17 16:38:55,Current,188
2024-07-17 16:38:57,Current,212
2024-07-17 16:38:58,Current,201
2024-07-17 16:38:59,Current,211
2024-07-17 16:39:00,Current,207
2024-07-17 16:39:01,Current,209
2024-07-17 16:39:02,Current,211
2024-07-17 16:39:03,Current,211
2024-07-17 16:39:04,Current,211
2024-07-17 16:39:05,Current,168
2024-07-17 16:39:06,Current,209
2024-07-17 16:39:07,Current,198
2024-07-17 16:39:08,Current,210
2024-07-17 16:39:09,Current,212
2024-07-17 16:39:11,Current,174
2024-07-17 16:39:12,Current,209
2024-07-17 16:39:13,Current,212
2024-07-17 16:39:14,Current,211
2024-07-17 16:39:15,Current,210
2024-07-17 16:39:16,Current,187
2024-07-17 16:39:17,Current,209
2024-07-17 16:39:18,Current,211
2024-07-17 16:39:19,Current,211
2024-07-17 16:39:20,Current,203
2024-07-17 16:39:21,Current,208
2024-07-17 16:39:22,Current,210
