Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    dram  pkg-0   dram  pkg-1 x86_pk x86_pk  CPU Freq  GPU W
21:06:57   0.1   0.0   0.8  99.1   0.0    2   1696   4736   23   20   21  90.48    3.87  46.37   5.00  44.11  33.00  26.00  1.93 GHz  -N/A-
21:06:58   0.2   0.0   3.4  95.6   0.8    3  42124  40952   18   19   16 115.34    7.08  55.79   5.70  59.55  28.00  27.00  2.53 GHz  -N/A-
21:06:59   0.0   0.0   3.5  95.8   0.6    1  41222  38961   37    7   39 114.23    7.00  54.85   5.56  59.38  29.00  27.00  2.59 GHz  -N/A-
21:07:00   0.0   0.0   3.3  96.0   0.6    3  38733  36926   14    1   14 112.88    7.02  54.56   5.64  58.32  33.00  28.00  2.58 GHz  -N/A-
21:07:01   0.0   0.0   3.9  95.8   0.4    3  43748  41671    1    1    2 116.72    7.16  55.89   5.63  60.83  32.00  28.00  2.71 GHz  -N/A-
21:07:02   0.6   0.0   4.8  94.0   0.6    4  49776  50801  550  368  549 126.40    7.11  58.37   5.80  68.02  30.00  30.00  3.02 GHz  -N/A-
21:07:03   0.6   0.0   4.7  94.0   0.7    4  47825  49890  695  467  694 126.24    7.08  57.98   5.84  68.26  33.00  29.00  2.98 GHz  -N/A-
21:07:04   0.5   0.0   5.1  93.8   0.6    3  52601  55891  668  443  669 128.49    7.23  60.54   5.91  67.95  32.00  30.00  2.99 GHz  -N/A-
21:07:05   0.5   0.0   4.8  94.1   0.6    4  47953  49551  680  454  680 126.78    7.02  60.01   5.86  66.76  30.00  29.00  3.03 GHz  -N/A-
21:07:06   0.5   0.0   4.7  94.2   0.5    4  50095  48070  727  485  727 127.30    6.76  62.62   6.20  64.69  30.00  32.00  3.13 GHz  -N/A-
21:07:07   0.5   0.0   4.5  94.3   0.6    3  54509  52682  760  506  760 127.01    5.87  64.26   6.81  62.75  30.00  34.00  3.09 GHz  -N/A-
21:07:08   0.5   0.0   4.2  94.5   0.7    3  51635  48999  760  507  761 124.73    5.81  63.26   6.70  61.47  30.00  30.00  2.96 GHz  -N/A-
21:07:09   0.5   0.0   1.8  97.7   0.0    2  11192  11940  775  520  773 107.07    4.99  56.13   5.70  50.94  30.00  30.00  2.79 GHz  -N/A-
21:07:10   0.5   0.0   1.8  97.7   0.1    2  11349  11597  778  519  780 109.89    5.88  47.35   5.73  62.54  32.00  30.00  2.39 GHz  -N/A-
