Running for 1000.0 seconds (1000 samples at 1.0 second intervals).
Power measurements will start in 0 seconds time.

  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    dram  pkg-0   dram  pkg-1 x86_pk x86_pk  CPU Freq  GPU W
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    dram  pkg-0   dram  pkg-1 x86_pk x86_pk  CPU Freq  GPU W
01:18:56   0.0   0.0   0.0 100.0   0.0    1    404    331    0    0    0  36.86    0.83  19.36   1.13  17.49  30.00  29.00  1.16 GHz  -N/A-
01:18:57   0.0   0.0   0.0 100.0   0.0    1    274    185    0    0    0  31.75    0.71  16.98   0.84  14.77  30.00  30.00  1.47 GHz  -N/A-
01:18:58   0.0   0.0   0.0 100.0   0.0    1    283    214    0    0    0  32.03    0.73  16.84   0.91  15.19  31.00  29.00  1.37 GHz  -N/A-
01:18:59   0.0   0.0   0.0 100.0   0.0    1    268    193    0    0    0  32.06    0.69  17.08   0.83  14.98  31.00  29.00  1.52 GHz  -N/A-
01:19:00   0.0   0.0   0.0 100.0   0.0    1    366    281    0    0    0  36.85    0.86  19.68   1.15  17.17  30.00  29.00  1.29 GHz  -N/A-
01:19:01   0.0   0.0   0.0 100.0   0.0    1    264    186    0    0    0  32.68    0.68  17.53   0.80  15.15  30.00  29.00  1.45 GHz  -N/A-
01:19:02   0.0   0.0   0.5  99.5   0.0    2    443    829    0    0    0  47.04    2.24  23.19   2.01  23.84  37.00  31.00  1.72 GHz  -N/A-
01:19:03   0.0   0.0   2.1  97.8   0.0    2   1190   5792   12   13   10 107.39    7.40  48.74   5.64  58.66  39.00  33.00  2.37 GHz  -N/A-
01:19:04   0.0   0.0   2.1  97.9   0.0    2   1387   8182   11    6   13 108.49    7.36  49.73   5.83  58.76  39.00  33.00  2.26 GHz  -N/A-
01:19:05   0.0   0.0   2.1  97.9   0.0    2    720   4715    0    0    0 107.21    7.37  48.55   5.58  58.67  40.00  33.00  2.30 GHz  -N/A-
01:19:06   0.0   0.0   0.5  99.5   0.0    1    973   1891    7    4    8  54.30    2.43  26.49   2.30  27.81  31.00  30.00  1.97 GHz  -N/A-
01:19:07   0.0   0.0   0.0 100.0   0.0    1    454    261    0    0    0  32.68    0.76  17.20   1.05  15.48  31.00  30.00  1.41 GHz  -N/A-
01:19:08   0.0   0.0   0.0 100.0   0.0    1    546    343    0    0    0  33.80    0.88  17.82   1.13  15.97  31.00  30.00  1.25 GHz  -N/A-
01:19:09   0.0   0.0   0.1  99.9   0.0    1    489    669   11   12    9  35.57    1.17  18.67   1.16  16.90  30.00  30.00  1.65 GHz  -N/A-
01:19:10   0.0   0.0   0.0 100.0   0.0    1    766    561    9    5   11  38.83    1.11  20.17   1.25  18.66  30.00  30.00  1.63 GHz  -N/A-
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    dram  pkg-0   dram  pkg-1 x86_pk x86_pk  CPU Freq  GPU W
01:19:11   0.0   0.0   0.0 100.0   0.0    1    260    183    0    0    0  31.76    0.68  16.68   0.83  15.07  30.00  29.00  1.33 GHz  -N/A-
01:19:12   0.0   0.0   0.0 100.0   0.0    1    374    275    0    0    0  32.13    0.75  16.78   0.90  15.35  30.00  30.00  1.19 GHz  -N/A-
01:19:13   0.0   0.0   0.1  99.9   0.0    1    537    688   11   12    9  36.27    0.97  18.97   1.29  17.30  30.00  30.00  1.59 GHz  -N/A-
01:19:14   0.0   0.0   0.0 100.0   0.0    1    633    563    9    5   11  38.17    0.86  20.11   1.24  18.07  30.00  30.00  1.44 GHz  -N/A-
01:19:15   0.0   0.0   0.0  99.9   0.0    1    617    400    4    0    5  35.84    1.00  18.78   1.14  17.06  30.00  30.00  1.47 GHz  -N/A-
01:19:16   0.0   0.0   0.1  99.9   0.0    1    580    677    8    9    6  36.93    1.28  19.38   1.17  17.54  31.00  30.00  1.43 GHz  -N/A-
01:19:17   0.0   0.0   0.0 100.0   0.0    1    366    337    3    2    5  31.67    1.15  16.84   0.83  14.83  30.00  29.00  1.61 GHz  -N/A-
01:19:18   0.0   0.0   0.0  99.9   0.0    1    501    668    8    9    6  33.46    1.12  18.03   1.24  15.43  30.00  30.00  1.75 GHz  -N/A-
01:19:19   0.0   0.0   0.0 100.0   0.0    1    370    406    3    2    5  32.77    0.92  17.06   1.06  15.71  30.00  30.00  1.67 GHz  -N/A-
01:19:20   0.0   0.0   0.0 100.0   0.0    1    374    269    0    0    0  34.17    0.81  17.99   0.94  16.18  30.00  29.00  1.14 GHz  -N/A-
01:19:21   0.0   0.0   0.0 100.0   0.0    1    257    172    0    0    0  32.02    0.67  17.08   0.75  14.94  30.00  29.00  1.48 GHz  -N/A-
01:19:22   0.0   0.0   0.0 100.0   0.0    1    275    217    0    0    0  33.85    0.72  17.92   0.94  15.93  30.00  29.00  1.51 GHz  -N/A-
01:19:23   0.0   0.0   0.0 100.0   0.0    1    284    190    0    0    0  33.43    0.72  17.62   0.90  15.81  30.00  29.00  1.51 GHz  -N/A-
01:19:24   0.0   0.0   0.0 100.0   0.0    1    440    352    0    0    0  36.62    0.95  19.22   1.27  17.40  30.00  29.00  1.21 GHz  -N/A-
01:19:25   0.0   0.0   0.0 100.0   0.0    1    262    174    0    0    0  31.44    0.70  16.98   0.82  14.46  29.00  29.00  1.28 GHz  -N/A-
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    dram  pkg-0   dram  pkg-1 x86_pk x86_pk  CPU Freq  GPU W
01:19:26   0.0   0.0   0.0 100.0   0.0    1    287    210    0    0    0  30.36    0.69  16.11   0.89  14.24  29.00  29.00  1.46 GHz  -N/A-
01:19:27   0.0   0.0   0.0 100.0   0.0    1    240    170    0    0    0  31.23    0.66  16.47   0.84  14.76  30.00  29.00  1.36 GHz  -N/A-
01:19:28   0.0   0.0   0.0 100.0   0.0    1    438    271    0    0    0  31.99    0.80  16.89   1.01  15.10  29.00  29.00  1.15 GHz  -N/A-
01:19:29   0.0   0.0   0.0 100.0   0.0    1    266    180    0    0    0  30.97    0.71  16.58   0.79  14.38  29.00  29.00  1.53 GHz  -N/A-
01:19:30   0.0   0.0   0.0 100.0   0.0    1    257    200    0    0    0  28.05    0.68  14.84   0.86  13.21  29.00  29.00  1.53 GHz  -N/A-
01:19:31   0.0   0.0   0.0 100.0   0.0    1    264    318    0    0    0  31.75    0.68  16.97   0.89  14.78  29.00  29.00  1.18 GHz  -N/A-
01:19:32   0.0   0.0   0.0 100.0   0.0    1    410    258    0    0    0  31.59    0.79  16.47   0.99  15.12  29.00  29.00  1.24 GHz  -N/A-
01:19:33   0.0   0.0   0.0 100.0   0.0    1    281    203    0    0    0  30.25    0.71  15.85   0.90  14.40  29.00  29.00  1.42 GHz  -N/A-
01:19:34   0.0   0.0   0.0 100.0   0.0    1    310    211    0    0    0  31.06    0.69  16.45   0.86  14.61  29.00  29.00  1.41 GHz  -N/A-
01:19:35   0.0   0.0   0.0 100.0   0.0    1    275    196    0    0    0  29.95    0.72  15.59   0.93  14.37  29.00  29.00  1.38 GHz  -N/A-
01:19:36   0.0   0.0   0.0 100.0   0.0    1    439    369    0    0    0  38.02    0.90  20.14   1.31  17.88  29.00  29.00  1.24 GHz  -N/A-
01:19:37   0.0   0.0   0.0 100.0   0.0    1    261    200    0    0    0  31.84    0.65  16.61   0.88  15.23  29.00  29.00  1.37 GHz  -N/A-
01:19:38   0.0   0.0   0.0 100.0   0.0    1    339    390    0    0    0  30.92    0.74  16.38   1.03  14.54  29.00  29.00  1.24 GHz  -N/A-
01:19:39   0.0   0.0   0.0 100.0   0.0    1    290    217    0    0    0  32.11    0.73  17.07   0.92  15.03  29.00  28.00  1.29 GHz  -N/A-
01:19:40   0.0   0.0   0.0 100.0   0.0    1    365    263    0    0    0  31.46    0.77  16.63   1.01  14.84  29.00  28.00  1.25 GHz  -N/A-
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    dram  pkg-0   dram  pkg-1 x86_pk x86_pk  CPU Freq  GPU W
01:19:41   0.0   0.0   0.0 100.0   0.0    1    264    186    0    0    0  31.89    0.66  17.09   0.91  14.80  29.00  29.00  1.55 GHz  -N/A-
01:19:42   0.0   0.0   0.0 100.0   0.0    1    291    225    0    0    0  34.18    0.72  18.18   1.01  16.01  29.00  29.00  1.31 GHz  -N/A-
01:19:43   0.0   0.0   0.0 100.0   0.0    1    255    178    0    0    0  31.93    0.66  17.14   0.92  14.79  29.00  29.00  1.54 GHz  -N/A-
01:19:44   0.0   0.0   0.0 100.0   0.0    1    370    242    0    0    0  33.20    0.72  17.48   0.88  15.73  29.00  29.00  1.23 GHz  -N/A-
01:19:45   0.0   0.0   0.0 100.0   0.0    1    236    191    0    0    0  32.09    0.69  16.96   0.85  15.13  29.00  29.00  1.42 GHz  -N/A-
01:19:46   0.0   0.0   0.0 100.0   0.0    1    274    219    0    0    0  32.62    0.71  17.35   0.95  15.27  29.00  29.00  1.43 GHz  -N/A-
01:19:47   0.0   0.0   0.0 100.0   0.0    1    244    179    0    0    0  31.64    0.68  16.85   0.86  14.79  29.00  29.00  1.43 GHz  -N/A-
01:19:48   0.0   0.0   0.0 100.0   0.0    1    380    249    0    0    0  30.57    0.77  15.85   0.97  14.72  29.00  29.00  1.14 GHz  -N/A-
01:19:49   0.0   0.0   0.1  99.9   0.0    1    425    698    8    4    8  38.12    1.01  20.53   1.37  17.59  29.00  29.00  1.53 GHz  -N/A-
01:19:50   0.0   0.0   0.0 100.0   0.0    1    266    212    0    0    0  33.58    0.70  18.07   0.92  15.51  29.00  29.00  1.31 GHz  -N/A-
01:19:51   0.0   0.0   0.0 100.0   0.0    1    309    226    0    0    0  34.42    0.75  18.32   1.00  16.10  29.00  29.00  1.33 GHz  -N/A-
01:19:52   0.0   0.0   0.0 100.0   0.0    1    397    291    0    0    0  36.16    0.81  19.20   1.10  16.96  29.00  29.00  1.21 GHz  -N/A-
01:19:53   0.0   0.0   0.0  99.9   0.0    1    739    600    4    4    4  39.46    0.99  20.89   1.40  18.57  29.00  29.00  1.62 GHz  -N/A-
01:19:54   0.0   0.0   0.0 100.0   0.0    1    659    338    0    0    0  36.24    0.83  19.41   1.12  16.83  29.00  29.00  1.32 GHz  -N/A-
01:19:55   0.0   0.0   0.0 100.0   0.0    1    388    222    0    0    0  32.46    0.75  17.43   0.89  15.02  29.00  28.00  1.59 GHz  -N/A-
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    dram  pkg-0   dram  pkg-1 x86_pk x86_pk  CPU Freq  GPU W
01:19:56   0.0   0.0   0.0 100.0   0.0    1    859    408    0    0    0  34.08    0.99  17.83   1.19  16.25  29.00  29.00  1.26 GHz  -N/A-
01:19:57   0.0   0.0   0.0 100.0   0.0    1    578    306    0    0    0  33.79    0.84  18.01   1.05  15.77  29.00  29.00  1.38 GHz  -N/A-
01:19:58   0.0   0.0   0.1  99.9   0.0    1    508    699    8    9    6  38.31    1.12  20.48   1.28  17.83  29.00  29.00  1.56 GHz  -N/A-
01:19:59   0.0   0.0   0.0 100.0   0.0    1    396    327    3    2    5  34.26    0.75  18.29   1.07  15.96  29.00  28.00  1.43 GHz  -N/A-
01:20:00   0.0   0.0   0.1  99.9   0.0    1    886    656    8    9    6  39.62    1.14  20.50   1.31  19.12  29.00  29.00  1.37 GHz  -N/A-
01:20:01   0.1   0.0   0.1  99.8   0.0    1   1184   1146   13    8   15  46.27    1.57  23.77   1.78  22.50  29.00  29.00  1.90 GHz  -N/A-
01:20:02   0.0   0.0   0.1  99.9   0.0    1    546    692    8    9    6  36.27    1.07  19.20   1.25  17.07  29.00  29.00  1.52 GHz  -N/A-
01:20:03   0.0   0.0   0.0  99.9   0.0    1    710    487    3    2    5  40.07    0.95  21.39   1.38  18.67  29.00  29.00  1.46 GHz  -N/A-
01:20:04   0.0   0.0   0.0 100.0   0.0    1    650    356    0    0    0  37.93    1.00  19.70   1.12  18.23  29.00  29.00  1.17 GHz  -N/A-
01:20:05   0.0   0.0   0.1  99.9   0.0    1    489    614    8    9    6  37.63    0.98  19.94   1.29  17.69  29.00  29.00  1.55 GHz  -N/A-
01:20:06   0.0   0.0   0.0 100.0   0.0    1    434    425    3    2    5  37.37    0.89  19.56   1.20  17.81  29.00  28.00  1.37 GHz  -N/A-
-------- ----- ----- ----- ----- ----- ---- ------ ------ ---- ---- ---- ------  ------ ------ ------ ------ ------ ------ --------- ------
 Average   0.0   0.0   0.5  99.4   0.1  1.3 5626.1 5336.5 48.7 33.0 48.7  50.92    2.08  25.05   2.06  25.87  30.91  29.71  1.62 GHz  -N/A-
 GeoMean   0.0   0.0   0.0  99.3   0.0  1.2    inf    inf  0.0  0.0  0.0  44.22    1.31  22.56   1.52  21.56  30.77  29.67   inf EHz   0.00
  StdDev   0.2   0.0   1.0   1.2   0.2  0.6 13429.7 11918.8 218.0 145.4 217.9  31.61    2.35  13.18   1.90  18.46   3.12   1.40  0.41 GHz  -N/A-
-------- ----- ----- ----- ----- ----- ---- ------ ------ ---- ---- ---- ------  ------ ------ ------ ------ ------ ------ --------- ------
 Minimum   0.0   0.0   0.0  96.0   0.0  1.0  222.0  164.0  0.0  0.0  0.0  28.05    0.64  14.84   0.75  13.21  27.00  27.00  1.12 GHz  -N/A-
 Maximum   0.9   0.0   3.3 100.0   0.8  5.0 49300.0 44184.0 1161.0 779.0 1164.0 120.44    7.40  54.16   6.21  66.65  40.00  33.00  2.77 GHz  -N/A-
-------- ----- ----- ----- ----- ----- ---- ------ ------ ---- ---- ---- ------  ------ ------ ------ ------ ------ ------ --------- ------
Summary:
CPU:  50.92 Watts on average with standard deviation 31.61 
GPU:   0.00 Watts on average with standard deviation 0.00  
Note: power read from RAPL domains: dram, package-0, dram, package-1.
These readings do not cover all the hardware in this device.

C-State    Resident      Count Latency 
C6          98.723%     778494     133
C1E          0.382%      86827      10
C1           0.005%       3556       2
POLL         0.000%        280       0
C0           0.890%

Histogram (of 116 power measurements)

  Range (Watts)   Count
 28.045 -  37.284    72 ########################################
 37.285 -  46.523    16 ########
 46.524 -  55.762     3 #
 55.763 -  65.002     0 
 65.003 -  74.241     1 
 74.242 -  83.481     1 
 83.482 -  92.720     1 
 92.721 - 101.960     0 
101.961 - 111.199     7 ###
111.200 - 120.439    15 ########

Histogram (of 116 CPU utilization measurements)

Range (%CPU)  Count
0.000 - 0.396    89 ########################################
0.397 - 0.793     3 #
0.794 - 1.191     0 
1.192 - 1.588     1 
1.589 - 1.985     1 
1.986 - 2.382     6 ##
2.383 - 2.779     4 #
2.780 - 3.177     0 
3.178 - 3.574     1 
3.575 - 3.971    11 ####

Histogram (of 116 CPU average frequencies)

Range (GHz)   Count
1.122 - 1.286    21 ############################
1.287 - 1.451    29 ########################################
1.452 - 1.616    29 ########################################
1.617 - 1.780    10 #############
1.781 - 1.945     1 #
1.946 - 2.110     3 ####
2.111 - 2.275     7 #########
2.276 - 2.440    11 ###############
2.441 - 2.605     4 #####
2.606 - 2.770     1 #

Histogram (of 116 thermal zone x86_pkg_temp readings)

 Range (°C)    Count
27.000 - 28.299     8 #######
28.300 - 29.599    43 ########################################
29.600 - 30.899    27 #########################
30.900 - 32.199    17 ###############
32.200 - 33.499     1 
33.500 - 34.799     2 #
34.800 - 36.099     6 #####
36.100 - 37.399     3 ##
37.400 - 38.699     2 #
38.700 - 39.999     7 ######

Histogram (of 116 thermal zone x86_pkg_temp readings)

 Range (°C)    Count
27.000 - 27.599     2 #
27.600 - 28.199    12 ########
28.200 - 28.799     0 
28.800 - 29.399    55 ########################################
29.400 - 29.999    20 ##############
30.000 - 30.599     0 
30.600 - 31.199    12 ########
31.200 - 31.799     0 
31.800 - 32.399     6 ####
32.400 - 32.999     9 ######
