Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    dram  pkg-0   dram  pkg-1 x86_pk mlx5_0 x86_pk mlx5_0 mlx5_0  CPU Freq  GPU W
14:57:46   0.3   0.0   1.0  98.7   0.1    2  11650  19835    0    0    0  97.65    6.43  46.57   6.62  51.08  43.00  31.00  46.00  31.00  49.00  2.37 GHz  -N/A-
14:57:47   0.3   0.0   0.8  98.9   0.0    2  11560  14706    0    0    0  95.21    6.41  48.87   6.62  46.34  43.00  31.00  47.00  31.00  49.00  2.28 GHz  -N/A-
14:57:48   0.3   0.0   0.8  98.9   0.0    2  12446  14931    0    0    0  94.19    6.36  49.85   6.62  44.34  43.00  31.00  46.00  31.00  49.00  2.23 GHz  -N/A-
