Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    core  pkg-0   core  pkg-1  CPU Freq  GPU W
06:37:05   3.5   0.0   0.7  95.8   0.0    4   4489   5815   10    9    9 124.54    0.07  63.55   3.24  60.99  0.00 Hz   -N/A-
06:37:06   3.7   0.0   0.8  95.6   0.0    3   4888   6992   21   22   20 124.88    0.10  63.67   3.24  61.21  0.00 Hz   -N/A-
06:37:07   3.0   0.0   0.6  96.4   0.0    2   5166   5527   23   12   25 123.63    0.07  62.62   3.24  61.02  0.00 Hz   -N/A-
06:37:08   3.4   0.0   0.6  96.0   0.0    3   4632   6523    0    0    0 124.13    0.07  63.19   3.24  60.94  0.00 Hz   -N/A-
06:37:09   3.5   0.0   0.7  95.8   0.0    4   6050  15627    7    3    7 124.84    0.07  63.83   3.24  61.01  0.00 Hz   -N/A-
06:37:10   4.0   0.0   2.4  93.5   0.0    4  21622  31025 1393  929 1390 128.93    0.07  65.67   3.01  63.26  0.00 Hz   -N/A-
06:37:11   2.4   0.0   2.0  95.6   0.0    4  23332  27302 1414  948 1413 125.76    0.08  62.55   0.13  63.21  0.00 Hz   -N/A-
06:37:12   2.6   0.0   2.0  95.3   0.0    4  22592  21548 1436  954 1439 125.54    0.07  64.41   0.36  61.14  0.00 Hz   -N/A-
06:37:13   4.2   0.0   2.3  93.6   0.0    4  20630  21178 1415  944 1415 128.24    0.07  67.16   3.24  61.08  0.00 Hz   -N/A-
06:37:14   4.3   0.0   2.3  93.4   0.0    4  20416  21478 1391  927 1390 128.60    0.50  65.45   3.26  63.15  0.00 Hz   -N/A-
06:37:15   4.2   0.0   2.4  93.4   0.0    4  22075  23146 1413  916 1413 129.89    0.48  64.49   3.25  65.41  0.00 Hz   -N/A-
06:37:16   4.2   0.0   2.5  93.3   0.0    4  20471  21951 1396  938 1394 129.12    0.08  64.09   3.26  65.03  0.00 Hz   -N/A-
