Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    core  pkg-0   core  pkg-1  CPU Freq  GPU W
04:29:05   1.8   0.0   0.4  97.8   0.0    3   6183   4719   10    9   10 123.56    0.10  61.39   3.28  62.18  0.00 Hz   -N/A-
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    core  pkg-0   core  pkg-1  CPU Freq  GPU W
04:29:06   1.0   0.0   0.3  98.7   0.0    1   6904   4377    6    7    5 122.09    0.10  59.92   2.00  62.17  0.00 Hz   -N/A-
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    core  pkg-0   core  pkg-1  CPU Freq  GPU W
04:29:07   0.1   0.0   0.0  99.9   0.0    1   8018   4360    7    4    9 120.28    0.10  58.15   0.11  62.13  0.00 Hz   -N/A-
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    core  pkg-0   core  pkg-1  CPU Freq  GPU W
04:29:08   0.7   0.0   0.2  99.2   0.0    2   7223   4158    0    0    0 121.39    0.10  59.29   1.38  62.11  0.00 Hz   -N/A-
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    core  pkg-0   core  pkg-1  CPU Freq  GPU W
04:29:09   1.9   0.0   0.4  97.7   0.0    3   6184   4655   11   12   10 123.53    0.10  61.34   3.27  62.20  0.00 Hz   -N/A-
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    core  pkg-0   core  pkg-1  CPU Freq  GPU W
04:29:10   2.4   0.0   2.0  95.6   0.0    3  25249  20765 1574 1048 1575 127.49    0.62  62.82   3.26  64.67  0.00 Hz   -N/A-
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    core  pkg-0   core  pkg-1  CPU Freq  GPU W
04:29:11   2.4   0.0   2.1  95.6   0.0    3  22139  21026 1391  928 1391 127.76    0.12  61.69   3.25  66.08  0.00 Hz   -N/A-
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    core  pkg-0   core  pkg-1  CPU Freq  GPU W
04:29:12   2.3   0.0   2.1  95.6   0.0    3  22323  20877 1391  927 1391 127.68    0.10  61.54   3.25  66.14  0.00 Hz   -N/A-
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    core  pkg-0   core  pkg-1  CPU Freq  GPU W
04:29:13   2.4   0.0   2.1  95.5   0.0    3  22109  21072 1390  926 1390 127.84    0.10  61.75   3.27  66.09  0.00 Hz   -N/A-
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    core  pkg-0   core  pkg-1  CPU Freq  GPU W
04:29:14   2.2   0.0   2.2  95.6   0.0    3  22290  20880 1394  930 1394 127.64    0.10  61.54   3.26  66.09  0.00 Hz   -N/A-
