Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    core  pkg-0   core  pkg-1  CPU Freq  GPU W
03:41:56   1.9   0.0   0.4  97.7   0.0    3   6387   4910   10   10   10 121.55    0.07  60.55   3.26  61.00  0.00 Hz   -N/A-
03:41:57   1.8   0.0   0.4  97.8   0.0    2   6592   5046   13   14   12 121.48    0.07  60.49   3.28  61.00  0.00 Hz   -N/A-
03:41:58   1.8   0.0   0.4  97.8   0.0    2   6091   4424    7    4    9 121.46    0.07  60.48   3.27  60.97  0.00 Hz   -N/A-
03:41:59   1.7   0.0   0.4  97.9   0.0    2   6055   4158    0    0    0 121.29    0.07  60.34   3.27  60.95  0.00 Hz   -N/A-
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    core  pkg-0   core  pkg-1  CPU Freq  GPU W
03:42:00   1.8   0.0   0.4  97.8   0.0    3   6072   4309    1    1    2 121.41    0.07  60.46   3.26  60.95  0.00 Hz   -N/A-
03:42:01   1.6   0.0   1.9  96.4   0.0    3  23290  20910 1400  934 1398 123.96    0.07  62.90   2.07  61.07  0.00 Hz   -N/A-
03:42:02   0.7   0.0   1.6  97.6   0.1    2  24509  21175 1384  926 1383 122.06    0.07  60.99   0.12  61.07  0.00 Hz   -N/A-
03:42:03   0.6   0.0   1.7  97.7   0.0    2  24275  21466 1390  926 1392 122.41    0.07  58.62   0.21  63.79  0.00 Hz   -N/A-
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    core  pkg-0   core  pkg-1  CPU Freq  GPU W
03:42:04   0.7   0.0   1.7  97.6   0.0    2  24073  20935 1366  910 1366 122.57    0.07  57.67   0.12  64.90  0.00 Hz   -N/A-
03:42:05   0.6   0.0   1.6  97.7   0.0    2  26791  20873 1508 1006 1508 122.32    0.07  59.43   0.14  62.88  0.00 Hz   -N/A-
03:42:06   0.8   0.0   1.6  97.6   0.0    2  31063  19797 1782 1188 1783 122.34    0.07  61.16   0.12  61.18  0.00 Hz   -N/A-
03:42:07   0.6   0.0   1.6  97.8   0.0    2  24034  21112 1368  912 1367 122.38    0.07  58.36   0.12  64.03  0.00 Hz   -N/A-
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    core  pkg-0   core  pkg-1  CPU Freq  GPU W
03:42:08   0.7   0.0   1.7  97.6   0.0    2  24094  20856 1378  918 1378 122.64    0.07  57.67   0.12  64.97  0.00 Hz   -N/A-
03:42:09   0.5   0.0   1.8  97.7   0.0    2  24142  20820 1375  917 1375 122.50    0.07  57.53   0.12  64.98  0.00 Hz   -N/A-
03:42:10   0.7   0.0   1.7  97.6   0.1    2  24067  20748 1356  904 1357 122.60    0.07  57.65   0.12  64.95  0.00 Hz   -N/A-
03:42:11   0.4   0.0   1.3  98.3   0.0    1  19904  16478 1017  679 1018 121.41    0.07  57.40   0.11  64.00  0.00 Hz   -N/A-
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    core  pkg-0   core  pkg-1  CPU Freq  GPU W
03:42:12   0.1   0.0   0.0  99.9   0.0    1   7939   4184    0    0    0 118.26    0.07  57.28   0.09  60.98  0.00 Hz   -N/A-
03:42:13   0.6   0.0   0.2  99.2   0.0    2   7202   4096    0    0    0 119.30    0.07  58.33   1.29  60.97  0.00 Hz   -N/A-
03:42:14   2.4   0.0   0.6  97.1   0.0    3   5968  15282    0    0    0 122.84    0.07  61.88   3.25  60.96  0.00 Hz   -N/A-
03:42:15   3.5   0.0   0.6  95.8   0.0    3   4132   4807    0    0    0 124.44    0.07  63.47   3.26  60.97  0.00 Hz   -N/A-
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    core  pkg-0   core  pkg-1  CPU Freq  GPU W
03:42:16   3.6   0.0   0.6  95.7   0.0    4   4168   4799    0    0    0 124.54    0.07  63.58   3.24  60.96  0.00 Hz   -N/A-
03:42:17   3.5   0.0   0.6  95.9   0.0    3   4155   4894    0    0    0 124.42    0.07  63.46   3.26  60.96  0.00 Hz   -N/A-
03:42:18   3.6   0.0   0.7  95.7   0.0    3   4059   4953    0    0    0 124.52    0.07  63.58   3.25  60.94  0.00 Hz   -N/A-
03:42:19   3.5   0.0   0.6  95.9   0.0    3   4174   5048    0    0    0 124.43    0.07  63.47   3.25  60.96  0.00 Hz   -N/A-
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    core  pkg-0   core  pkg-1  CPU Freq  GPU W
03:42:20   3.6   0.0   0.7  95.7   0.0    3   4155   5004    0    0    0 124.63    0.07  63.62   3.26  61.01  0.00 Hz   -N/A-
03:42:21   3.0   0.0   0.4  96.6   0.0    2   4938   4702    0    0    0 123.28    0.07  62.32   2.04  60.96  0.00 Hz   -N/A-
03:42:22   1.9   0.0   0.3  97.8   0.0    2   5943   4184    0    0    0 121.43    0.07  60.46   0.10  60.97  0.00 Hz   -N/A-
03:42:23   0.8   0.0   0.1  99.1   0.0    1   7138   4101    0    0    0 119.44    0.07  58.48   0.10  60.96  0.00 Hz   -N/A-
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    core  pkg-0   core  pkg-1  CPU Freq  GPU W
03:42:24   0.1   0.0   0.0  99.9   0.0    1   7940   4182    0    0    0 118.26    0.07  57.30   0.10  60.96  0.00 Hz   -N/A-
03:42:25   0.0   0.0   0.0 100.0   0.0    1   8009   4129    0    0    0 118.12    0.07  57.16   0.09  60.96  0.00 Hz   -N/A-
03:42:26   0.1   0.0   0.0  99.9   0.0    1   7963   4229    0    0    0 118.24    0.07  57.29   0.09  60.95  0.00 Hz   -N/A-
03:42:27   0.0   0.0   0.0 100.0   0.0    1   7915   4076    0    0    0 118.12    0.07  57.14   0.09  60.97  0.00 Hz   -N/A-
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    core  pkg-0   core  pkg-1  CPU Freq  GPU W
03:42:28   0.1   0.0   0.0  99.9   0.0    1   7942   4156    0    0    0 118.24    0.07  57.28   0.09  60.96  0.00 Hz   -N/A-
03:42:29   0.0   0.0   0.0 100.0   0.0    1   7947   4068    0    0    0 118.16    0.07  57.14   0.09  61.02  0.00 Hz   -N/A-
03:42:30   0.1   0.0   0.0  99.9   0.0    1   7825   4066    0    0    0 118.22    0.07  57.27   0.09  60.96  0.00 Hz   -N/A-
03:42:31   0.0   0.0   0.0 100.0   0.0    1   7946   4065    0    0    0 118.15    0.07  57.19   0.09  60.96  0.00 Hz   -N/A-
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    core  pkg-0   core  pkg-1  CPU Freq  GPU W
03:42:32   0.1   0.0   0.0  99.9   0.0    1   7923   4191    0    0    0 118.23    0.07  57.27   0.09  60.96  0.00 Hz   -N/A-
03:42:33   0.6   0.0   0.2  99.2   0.0    2   7195   4081    0    0    0 119.31    0.07  58.35   1.30  60.96  0.00 Hz   -N/A-
03:42:34   1.9   0.0   0.4  97.7   0.0    2   5905   4197    0    0    0 121.49    0.07  60.53   3.26  60.96  0.00 Hz   -N/A-
03:42:35   1.7   0.0   0.4  97.9   0.0    2   6067   4178    0    0    0 121.29    0.07  60.34   3.28  60.95  0.00 Hz   -N/A-
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    core  pkg-0   core  pkg-1  CPU Freq  GPU W
03:42:36   1.8   0.0   0.4  97.8   0.0    2   6069   4294    0    0    0 121.49    0.07  60.48   3.27  61.02  0.00 Hz   -N/A-
03:42:37   1.8   0.0   0.3  97.9   0.0    2   6026   4142    0    0    0 121.30    0.07  60.35   3.28  60.95  0.00 Hz   -N/A-
03:42:38   1.8   0.0   0.4  97.8   0.0    2   5949   4184    0    0    0 121.49    0.07  60.53   3.26  60.95  0.00 Hz   -N/A-
03:42:39   1.7   0.0   0.4  97.9   0.0    2   6044   4154    0    0    0 121.28    0.07  60.33   3.25  60.95  0.00 Hz   -N/A-
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    core  pkg-0   core  pkg-1  CPU Freq  GPU W
03:42:40   1.8   0.0   0.4  97.8   0.0    2   6043   4254    0    0    0 121.43    0.07  60.47   3.25  60.96  0.00 Hz   -N/A-
03:42:41   1.0   0.0   0.3  98.7   0.0    1   6794   4140    0    0    0 120.08    0.07  59.12   2.04  60.95  0.00 Hz   -N/A-
03:42:42   0.1   0.0   0.0  99.9   0.0    1   7837   4099    0    0    0 118.25    0.07  57.29   0.09  60.96  0.00 Hz   -N/A-
03:42:43   0.0   0.0   0.0  99.9   0.0    1   8020   4320    8    4    8 118.17    0.07  57.16   0.09  61.02  0.00 Hz   -N/A-
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    core  pkg-0   core  pkg-1  CPU Freq  GPU W
