Running for 1000.0 seconds (1000 samples at 1.0 second intervals).
Power measurements will start in 0 seconds time.

  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    core  pkg-0   core  pkg-1  CPU Freq  GPU W
03:45:01   0.1   0.0   0.0  99.8   0.0    2   8176   4607   10    9   10 118.43    0.07  57.41   0.09  61.02  0.00 Hz   -N/A-
03:45:02   0.5   0.0   0.2  99.3   0.0    2   8076   5089   13   14   12 119.26    0.07  58.20   0.97  61.06  0.00 Hz   -N/A-
03:45:03   1.9   0.0   0.4  97.8   0.0    2   6208   4556    7    4    9 121.49    0.07  60.51   3.27  60.99  0.00 Hz   -N/A-
03:45:04   1.8   0.0   0.4  97.8   0.0    2   6242   4578   10   11    8 121.49    0.07  60.48   3.26  61.01  0.00 Hz   -N/A-
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    core  pkg-0   core  pkg-1  CPU Freq  GPU W
03:45:05   1.8   0.0   0.5  97.8   0.0    3   6091   4369    8    5   11 121.50    0.07  60.51   3.25  60.99  0.00 Hz   -N/A-
03:45:06   2.8   0.0   2.2  95.0   0.0    4  22542  30544 1418  945 1417 126.99    0.07  62.18   3.25  64.80  0.00 Hz   -N/A-
03:45:07   4.3   0.0   2.3  93.4   0.0    4  20448  21195 1398  932 1398 129.03    0.07  64.00   3.25  65.03  0.00 Hz   -N/A-
03:45:08   4.1   0.0   2.3  93.6   0.0    4  20348  21276 1387  925 1388 128.75    0.07  63.92   3.26  64.83  0.00 Hz   -N/A-
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    core  pkg-0   core  pkg-1  CPU Freq  GPU W
03:45:09   4.2   0.0   2.4  93.4   0.0    4  20239  21137 1386  924 1386 128.79    0.07  64.02   3.28  64.77  0.00 Hz   -N/A-
03:45:10   3.6   0.0   2.3  94.1   0.0    3  20835  21064 1386  924 1386 127.76    0.07  62.99   2.39  64.77  0.00 Hz   -N/A-
03:45:11   2.5   0.0   2.1  95.5   0.0    3  22251  21032 1388  924 1387 125.62    0.07  60.85   0.12  64.77  0.00 Hz   -N/A-
03:45:12   2.9   0.0   2.1  95.0   0.0    4  22063  21028 1405  938 1406 126.52    0.07  61.89   1.00  64.63  0.00 Hz   -N/A-
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    core  pkg-0   core  pkg-1  CPU Freq  GPU W
03:45:13   4.2   0.0   2.3  93.4   0.0    4  20180  21046 1380  919 1380 129.03    0.07  64.02   3.25  65.01  0.00 Hz   -N/A-
03:45:14   4.1   0.0   2.3  93.6   0.0    4  20309  21056 1384  923 1384 128.91    0.07  63.88   3.26  65.03  0.00 Hz   -N/A-
03:45:15   3.3   0.0   2.1  94.5   0.0    3  21405  21065 1390  927 1390 127.44    0.07  62.32   3.25  65.12  0.00 Hz   -N/A-
03:45:16   2.3   0.0   2.1  95.6   0.0    3  22241  20823 1387  925 1388 125.78    0.07  60.73   3.24  65.06  0.00 Hz   -N/A-
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    core  pkg-0   core  pkg-1  CPU Freq  GPU W
03:45:17   1.9   0.0   0.4  97.8   0.0    2   6002   4382    4    3    5 121.57    0.07  60.57   3.26  61.01  0.00 Hz   -N/A-
03:45:18   1.7   0.0   0.4  97.9   0.0    2   6055   4192    0    0    0 121.37    0.07  60.38   3.26  60.99  0.00 Hz   -N/A-
03:45:19   1.8   0.0   0.4  97.8   0.0    2   6063   4285    0    0    0 121.48    0.07  60.49   3.24  60.98  0.00 Hz   -N/A-
03:45:20   1.2   0.0   0.3  98.5   0.0    1   6548   4118    0    0    0 120.46    0.07  59.49   2.38  60.98  0.00 Hz   -N/A-
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    core  pkg-0   core  pkg-1  CPU Freq  GPU W
03:45:21   0.1   0.0   0.0  99.9   0.0    1   7865   4125    0    0    0 118.32    0.07  57.32   0.09  60.99  0.00 Hz   -N/A-
03:45:22   0.5   0.0   0.1  99.4   0.0    2   7378   4053    0    0    0 119.01    0.07  58.03   0.95  60.98  0.00 Hz   -N/A-
03:45:23   1.9   0.0   0.3  97.8   0.0    2   6057   4299    0    0    0 121.50    0.07  60.47   3.24  61.03  0.00 Hz   -N/A-
03:45:24   1.8   0.0   0.4  97.9   0.0    2   6006   4170    0    0    0 121.45    0.07  60.47   3.24  60.98  0.00 Hz   -N/A-
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    core  pkg-0   core  pkg-1  CPU Freq  GPU W
03:45:25   1.8   0.0   0.4  97.8   0.0    2   5975   4218    0    0    0 121.47    0.07  60.48   3.24  60.99  0.00 Hz   -N/A-
03:45:26   1.7   0.0   0.4  97.9   0.0    2   6135   4237    0    0    0 121.34    0.07  60.36   3.24  60.99  0.00 Hz   -N/A-
03:45:27   1.8   0.0   0.4  97.8   0.0    2   6037   4266    0    0    0 121.45    0.07  60.47   3.23  60.98  0.00 Hz   -N/A-
03:45:28   1.7   0.0   0.4  97.9   0.0    2   6057   4177    0    0    0 121.32    0.07  60.35   3.23  60.98  0.00 Hz   -N/A-
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    core  pkg-0   core  pkg-1  CPU Freq  GPU W
03:45:29   1.9   0.0   0.4  97.7   0.0    2   6692   5101    6    2    5 121.54    0.07  60.54   3.24  60.99  0.00 Hz   -N/A-
03:45:30   1.2   0.0   0.3  98.5   0.0    1   6552   4135    0    0    0 120.46    0.07  59.49   2.38  60.98  0.00 Hz   -N/A-
03:45:31   0.1   0.0   0.0  99.9   0.0    1   7966   4220    0    0    0 118.33    0.07  57.33   0.09  61.00  0.00 Hz   -N/A-
03:45:32   0.5   0.0   0.1  99.4   0.0    2   7419   4219    0    0    0 119.07    0.07  58.03   0.95  61.04  0.00 Hz   -N/A-
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    core  pkg-0   core  pkg-1  CPU Freq  GPU W
03:45:33   1.9   0.0   0.3  97.8   0.0    2   5974   4220    0    0    0 121.46    0.07  60.48   3.23  60.98  0.00 Hz   -N/A-
03:45:34   1.8   0.0   0.4  97.9   0.0    2   6000   4155    0    0    0 121.43    0.07  60.46   3.24  60.97  0.00 Hz   -N/A-
03:45:35   1.9   0.0   0.4  97.8   0.0    2   6043   4278    0    0    0 121.47    0.07  60.49   3.24  60.99  0.00 Hz   -N/A-
03:45:36   1.7   0.0   0.4  97.9   0.0    2   6039   4151    0    0    0 121.32    0.07  60.34   3.24  60.98  0.00 Hz   -N/A-
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    core  pkg-0   core  pkg-1  CPU Freq  GPU W
03:45:37   2.5   0.0   0.5  97.0   0.0    3   5238   4407    0    0    0 122.63    0.07  61.65   3.25  60.98  0.00 Hz   -N/A-
03:45:38   3.5   0.0   0.6  95.8   0.0    3   4207   4909    0    0    0 124.51    0.07  63.53   3.25  60.98  0.00 Hz   -N/A-
03:45:39   3.6   0.0   0.6  95.7   0.0    3   4195   5060    0    0    0 124.62    0.07  63.64   3.25  60.98  0.00 Hz   -N/A-
03:45:40   3.0   0.0   0.5  96.4   0.0    2   4662   4769    0    0    0 123.62    0.07  62.59   2.38  61.03  0.00 Hz   -N/A-
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    core  pkg-0   core  pkg-1  CPU Freq  GPU W
03:45:41   1.9   0.0   0.3  97.8   0.0    4   6015   4320    0    0    0 121.49    0.07  60.51   0.10  60.99  0.00 Hz   -N/A-
03:45:42   2.3   0.0   0.4  97.3   0.0    3   5627   4514    8    4    8 122.28    0.07  61.24   0.96  61.04  0.00 Hz   -N/A-
03:45:43   3.6   0.0   0.6  95.7   0.0    3   4166   4850    0    0    0 124.61    0.07  63.64   3.26  60.98  0.00 Hz   -N/A-
03:45:44   3.6   0.0   0.6  95.8   0.0    3   4174   4920    0    0    1 124.49    0.07  63.53   3.26  60.96  0.00 Hz   -N/A-
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    core  pkg-0   core  pkg-1  CPU Freq  GPU W
03:45:45   2.9   0.0   0.6  96.5   0.0    2   4726   4684    0    0    0 123.49    0.07  62.52   3.25  60.97  0.00 Hz   -N/A-
03:45:46   1.7   0.0   0.4  97.9   0.0    2   6043   4139    0    0    0 121.31    0.07  60.35   3.24  60.96  0.00 Hz   -N/A-
03:45:47   1.8   0.0   0.4  97.8   0.0    2   6037   4271    0    0    0 121.47    0.07  60.50   3.24  60.97  0.00 Hz   -N/A-
03:45:48   1.7   0.0   0.4  97.9   0.0    2   6038   4141    0    0    0 121.38    0.07  60.35   3.24  61.03  0.00 Hz   -N/A-
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    core  pkg-0   core  pkg-1  CPU Freq  GPU W
03:45:49   1.8   0.0   0.4  97.8   0.0    3   5977   4229    0    0    0 121.50    0.07  60.52   3.25  60.98  0.00 Hz   -N/A-
03:45:50   1.2   0.0   0.3  98.5   0.0    1   6556   4131    0    0    0 120.45    0.07  59.48   2.37  60.97  0.00 Hz   -N/A-
03:45:51   0.1   0.0   0.0  99.9   0.0    1   7964   4203    0    0    0 118.37    0.07  57.39   0.09  60.98  0.00 Hz   -N/A-
03:45:52   0.5   0.0   0.1  99.4   0.0    2   7430   4103    0    0    0 119.02    0.07  58.05   0.95  60.97  0.00 Hz   -N/A-
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    core  pkg-0   core  pkg-1  CPU Freq  GPU W
03:45:53   1.9   0.0   0.4  97.8   0.0    2   5983   4235    0    0    0 121.44    0.07  60.47   3.22  60.97  0.00 Hz   -N/A-
03:45:54   2.1   0.0   0.4  97.5   0.0    2   6193   7047    0    0    0 122.69    0.07  61.26   3.24  61.43  0.00 Hz   -N/A-
03:45:55   2.4   0.0   0.7  96.9   0.0    3   5874  10811    0    0    0 125.16    0.07  63.26   3.26  61.90  0.00 Hz   -N/A-
03:45:56   2.9   0.0   1.3  95.8   0.0    3   6074  23436    0    0    0 131.97    0.07  67.97   3.25  64.00  0.00 Hz   -N/A-
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    core  pkg-0   core  pkg-1  CPU Freq  GPU W
03:45:57   3.0   0.0   1.4  95.7   0.0    3   6254  26268    0    0    0 133.51    0.07  68.85   3.24  64.66  0.00 Hz   -N/A-
03:45:58   2.9   0.0   1.3  95.8   0.0    3   5939  23559    0    0    0 133.41    0.07  68.72   3.24  64.69  0.00 Hz   -N/A-
03:45:59   3.0   0.0   1.3  95.7   0.0    3   6292  26456    0    0    0 132.27    0.07  68.32   3.26  63.95  0.00 Hz   -N/A-
03:46:00   2.8   0.0   0.8  96.4   0.0    2   5757  15391    0    0    0 127.29    0.07  64.83   2.39  62.46  0.00 Hz   -N/A-
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    core  pkg-0   core  pkg-1  CPU Freq  GPU W
03:46:01   2.0   0.0   0.3  97.7   0.0    2   6677   5105    6    2    5 121.56    0.07  60.54   0.10  61.02  0.00 Hz   -N/A-
-------- ----- ----- ----- ----- ----- ---- ------ ------ ---- ---- ---- ------  ------ ------ ------ ------ --------- ------
 Average   2.2   0.0   0.8  97.1   0.0  2.4 8862.5 9236.5 252.1 168.2 252.2 123.40    0.07  61.44   2.58  61.96  0.00 Hz   -N/A-
 GeoMean   1.7   0.0   0.0  97.1   0.0  2.3 7612.7 6855.3  0.0  0.0  0.0 123.34    0.07  61.38   1.87  61.94  0.00 Hz    0.00
  StdDev   1.1   0.0   0.7   1.7   0.0  0.8 5847.8 7999.6 534.5 356.3 534.6   3.83    0.00   2.61   1.13   1.61  0.00 Hz   -N/A-
-------- ----- ----- ----- ----- ----- ---- ------ ------ ---- ---- ---- ------  ------ ------ ------ ------ --------- ------
 Minimum   0.1   0.0   0.0  93.4   0.0  1.0 4166.0 4053.0  0.0  0.0  0.0 118.32    0.07  57.32   0.09  60.96  0.00 Hz   -N/A-
 Maximum   4.3   0.0   2.4  99.9   0.0  4.0 22542.0 30544.0 1418.0 945.0 1417.0 133.51    0.07  68.85   3.28  65.12  0.00 Hz   -N/A-
-------- ----- ----- ----- ----- ----- ---- ------ ------ ---- ---- ---- ------  ------ ------ ------ ------ --------- ------
Summary:
CPU: 123.40 Watts on average with standard deviation 3.83  
GPU:   0.00 Watts on average with standard deviation 0.00  
Note: power read from RAPL domains: core, package-0, core, package-1.
These readings do not cover all the hardware in this device.
Note: No thermal zones on this device.

Histogram (of 61 power measurements)

  Range (Watts)   Count
118.317 - 119.836     8 #############
119.837 - 121.355     7 ############
121.356 - 122.874    23 ########################################
122.875 - 124.394     2 ###
124.395 - 125.913     7 ############
125.914 - 127.432     3 #####
127.433 - 128.951     5 ########
128.952 - 130.471     2 ###
130.472 - 131.990     1 #
131.991 - 133.509     3 #####

Histogram (of 61 CPU utilization measurements)

Range (%CPU)  Count
0.104 - 0.754     8 ############
0.755 - 1.405     0 
1.406 - 2.056     3 ####
2.057 - 2.707    26 ########################################
2.708 - 3.357     2 ###
3.358 - 4.008     3 ####
4.009 - 4.659    10 ###############
4.660 - 5.310     2 ###
5.311 - 5.961     2 ###
5.962 - 6.611     5 #######

Range is zero, cannot produce histogram of CPU average frequencies
