Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    core  pkg-0   core  pkg-1  CPU Freq  GPU W
03:49:04   0.6   0.0   0.1  99.3   0.0    2   7785   4750   10    9   10 119.16    0.07  58.20   0.10  60.96  0.00 Hz   -N/A-
03:49:05   0.1   0.0   0.1  99.9   0.0    1   8478   4991   13   14   12 118.41    0.07  57.23   0.09  61.18  0.00 Hz   -N/A-
03:49:06   0.1   0.0   0.0  99.9   0.0    1   8044   4291    7    4    9 118.32    0.07  57.33   0.09  60.98  0.00 Hz   -N/A-
03:49:07   0.0   0.0   0.0 100.0   0.0    1   7925   4067    0    0    0 118.19    0.07  57.22   0.09  60.97  0.00 Hz   -N/A-
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    core  pkg-0   core  pkg-1  CPU Freq  GPU W
03:49:08   0.1   0.0   0.0  99.9   0.0    3   8017   4254    1    1    2 118.27    0.07  57.31   0.09  60.96  0.00 Hz   -N/A-
03:49:09   1.4   0.0   1.9  96.8   0.0    4  23855  21359 1434  957 1432 123.47    0.07  62.39   0.12  61.09  0.00 Hz   -N/A-
03:49:10   2.5   0.0   2.0  95.5   0.0    3  22871  22450 1435  960 1434 126.40    0.07  64.85   0.13  61.55  0.00 Hz   -N/A-
03:49:11   2.4   0.0   2.0  95.6   0.0    3  22175  20786 1378  918 1380 125.65    0.07  60.94   0.12  64.71  0.00 Hz   -N/A-
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    core  pkg-0   core  pkg-1  CPU Freq  GPU W
03:49:12   2.5   0.0   2.0  95.5   0.0    3  22088  20582 1376  917 1377 125.78    0.07  60.80   0.12  64.98  0.00 Hz   -N/A-
03:49:13   3.2   0.0   2.1  94.7   0.0    4  21901  21228 1432  954 1431 126.75    0.07  65.27   1.63  61.48  0.00 Hz   -N/A-
03:49:14   4.2   0.0   2.4  93.4   0.0    4  20244  20963 1381  921 1381 128.99    0.07  64.25   3.25  64.74  0.00 Hz   -N/A-
03:49:15   4.1   0.0   2.3  93.6   0.0    4  20370  21091 1379  919 1379 128.78    0.17  63.86   3.26  64.91  0.00 Hz   -N/A-
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    core  pkg-0   core  pkg-1  CPU Freq  GPU W
03:49:16   4.2   0.0   2.3  93.4   0.0    4  20437  20989 1391  928 1391 128.81    0.78  64.04   3.24  64.77  0.00 Hz   -N/A-
03:49:17   4.1   0.0   2.3  93.5   0.0    4  20562  21071 1403  935 1404 128.75    0.30  63.82   3.24  64.93  0.00 Hz   -N/A-
