Time_Of_Day_Seconds	RAMWatt
1720554174.421712	2.40
1720554174.416664	1.34
1720554174.416678	
1720554174.416688	
1720554174.416700	
1720554174.416709	
1720554174.416720	
1720554174.416734	
1720554174.420083	
1720554174.420093	
1720554174.420105	
1720554174.420159	
1720554174.420182	
1720554174.420229	
1720554174.420253	
1720554174.420300	
1720554174.420322	
1720554174.420369	
1720554174.420391	
1720554174.420445	
1720554174.420468	
1720554174.420517	
1720554174.420540	
1720554174.420591	
1720554174.420614	
1720554174.420701	1.06
1720554174.420736	
1720554174.420809	
1720554174.420842	
1720554174.420916	
1720554174.420949	
1720554174.421024	
1720554174.421057	
1720554174.421129	
1720554174.421159	
1720554174.421212	
1720554174.421237	
1720554174.421289	
1720554174.421313	
1720554174.421364	
1720554174.421389	
1720554174.421448	
1720554174.421472	
1720554174.421544	
1720554174.421557	
1720554174.421621	
1720554174.421634	
1720554174.421689	
1720554174.421712	
Time_Of_Day_Seconds	RAMWatt
1720554175.424105	1.96
1720554175.422088	1.09
1720554175.422120	
1720554175.422194	
1720554175.422226	
1720554175.422299	
1720554175.422332	
1720554175.422405	
1720554175.422439	
1720554175.422512	
1720554175.422549	
1720554175.422626	
1720554175.422639	
1720554175.422696	
1720554175.422720	
1720554175.422785	
1720554175.422797	
1720554175.422851	
1720554175.422874	
1720554175.422948	
1720554175.422962	
1720554175.423028	
1720554175.423040	
1720554175.423106	
1720554175.423119	
1720554175.423201	0.86
1720554175.423235	
1720554175.423316	
1720554175.423349	
1720554175.423425	
1720554175.423457	
1720554175.423531	
1720554175.423564	
1720554175.423639	
1720554175.423652	
1720554175.423698	
1720554175.423722	
1720554175.423769	
1720554175.423793	
1720554175.423848	
1720554175.423871	
1720554175.423917	
1720554175.423940	
1720554175.423996	
1720554175.424011	
1720554175.424023	
1720554175.424034	
1720554175.424083	
1720554175.424105	
Time_Of_Day_Seconds	RAMWatt
1720554176.426845	2.31
1720554176.424535	1.31
1720554176.424567	
1720554176.424639	
1720554176.424671	
1720554176.424745	
1720554176.424777	
1720554176.424851	
1720554176.424883	
1720554176.424956	
1720554176.424989	
1720554176.425061	
1720554176.425093	
1720554176.425166	
1720554176.425180	
1720554176.425245	
1720554176.425268	
1720554176.425319	
1720554176.425342	
1720554176.425395	
1720554176.425421	
1720554176.425495	
1720554176.425506	
1720554176.425559	
1720554176.425582	
1720554176.425677	0.99
1720554176.425717	
1720554176.425790	
1720554176.425823	
1720554176.425896	
1720554176.425929	
1720554176.426001	
1720554176.426054	
1720554176.426127	
1720554176.426160	
1720554176.426234	
1720554176.426266	
1720554176.426338	
1720554176.426371	
1720554176.426447	
1720554176.426479	
1720554176.426553	
1720554176.426586	
1720554176.426669	
1720554176.426682	
1720554176.426732	
1720554176.426755	
1720554176.426822	
1720554176.426845	
Time_Of_Day_Seconds	RAMWatt
1720554177.429579	2.22
1720554177.427214	1.29
1720554177.427247	
1720554177.427319	
1720554177.427353	
1720554177.427427	
1720554177.427460	
1720554177.427534	
1720554177.427567	
1720554177.427639	
1720554177.427672	
1720554177.427745	
1720554177.427778	
1720554177.427852	
1720554177.427885	
1720554177.427959	
1720554177.427993	
1720554177.428091	
1720554177.428114	
1720554177.428169	
1720554177.428192	
1720554177.428255	
1720554177.428277	
1720554177.428365	
1720554177.428398	
1720554177.428492	0.93
1720554177.428527	
1720554177.428600	
1720554177.428632	
1720554177.428705	
1720554177.428738	
1720554177.428812	
1720554177.428844	
1720554177.428917	
1720554177.428950	
1720554177.429025	
1720554177.429058	
1720554177.429130	
1720554177.429164	
1720554177.429238	
1720554177.429250	
1720554177.429316	
1720554177.429341	
1720554177.429404	
1720554177.429416	
1720554177.429470	
1720554177.429493	
1720554177.429567	
1720554177.429579	
Time_Of_Day_Seconds	RAMWatt
1720554178.431468	2.26
1720554178.429957	1.31
1720554178.429971	
1720554178.429981	
1720554178.429992	
1720554178.430003	
1720554178.430017	
1720554178.430029	
1720554178.430039	
1720554178.430049	
1720554178.430061	
1720554178.430118	
1720554178.430140	
1720554178.430153	
1720554178.430164	
1720554178.430176	
1720554178.430185	
1720554178.430196	
1720554178.430208	
1720554178.430258	
1720554178.430280	
1720554178.430293	
1720554178.430304	
1720554178.430315	
1720554178.430327	
1720554178.430408	0.95
1720554178.430452	
1720554178.430524	
1720554178.430556	
1720554178.430631	
1720554178.430643	
1720554178.430656	
1720554178.430667	
1720554178.430714	
1720554178.430738	
1720554178.430785	
1720554178.430809	
1720554178.430855	
1720554178.430879	
1720554178.430957	
1720554178.430980	
1720554178.431026	
1720554178.431049	
1720554178.431095	
1720554178.431118	
1720554178.431130	
1720554178.431140	
1720554178.431153	
1720554178.431468	
Time_Of_Day_Seconds	RAMWatt
1720554179.433003	9.96
1720554179.431696	4.64
1720554179.431730	
1720554179.431809	
1720554179.431832	
1720554179.431881	
1720554179.431907	
1720554179.431961	
1720554179.431983	
1720554179.432033	
1720554179.432055	
1720554179.432102	
1720554179.432126	
1720554179.432178	
1720554179.432204	
1720554179.432252	
1720554179.432277	
1720554179.432334	
1720554179.432357	
1720554179.432405	
1720554179.432430	
1720554179.432482	
1720554179.432507	
1720554179.432566	
1720554179.432579	
1720554179.432602	5.31
1720554179.432617	
1720554179.432632	
1720554179.432643	
1720554179.432654	
1720554179.432669	
1720554179.432683	
1720554179.432694	
1720554179.432711	
1720554179.432725	
1720554179.432780	
1720554179.432807	
1720554179.432856	
1720554179.432881	
1720554179.432897	
1720554179.432908	
1720554179.432922	
1720554179.432933	
1720554179.432946	
1720554179.432956	
1720554179.432970	
1720554179.432981	
1720554179.432993	
1720554179.433003	
Time_Of_Day_Seconds	RAMWatt
1720554180.434970	10.12
1720554180.433436	4.71
1720554180.433471	
1720554180.433544	
1720554180.433578	
1720554180.433652	
1720554180.433691	
1720554180.433766	
1720554180.433802	
1720554180.433876	
1720554180.433914	
1720554180.433993	
1720554180.434039	
1720554180.434121	
1720554180.434158	
1720554180.434242	
1720554180.434265	
1720554180.434281	
1720554180.434293	
1720554180.434307	
1720554180.434328	
1720554180.434379	
1720554180.434402	
1720554180.434468	
1720554180.434495	
1720554180.434518	5.41
1720554180.434534	
1720554180.434549	
1720554180.434561	
1720554180.434576	
1720554180.434587	
1720554180.434601	
1720554180.434611	
1720554180.434623	
1720554180.434636	
1720554180.434689	
1720554180.434716	
1720554180.434766	
1720554180.434791	
1720554180.434804	
1720554180.434819	
1720554180.434836	
1720554180.434846	
1720554180.434860	
1720554180.434869	
1720554180.434883	
1720554180.434894	
1720554180.434947	
1720554180.434970	
Time_Of_Day_Seconds	RAMWatt
1720554181.437051	9.20
1720554181.435267	5.24
1720554181.435279	
1720554181.435291	
1720554181.435302	
1720554181.435315	
1720554181.435324	
1720554181.435335	
1720554181.435346	
1720554181.435397	
1720554181.435421	
1720554181.435434	
1720554181.435445	
1720554181.435460	
1720554181.435477	
1720554181.435525	
1720554181.435548	
1720554181.435560	
1720554181.435572	
1720554181.435583	
1720554181.435595	
1720554181.435608	
1720554181.435619	
1720554181.435670	
1720554181.435693	
1720554181.435781	3.96
1720554181.435818	
1720554181.435894	
1720554181.435932	
1720554181.436021	
1720554181.436059	
1720554181.436133	
1720554181.436172	
1720554181.436251	
1720554181.436284	
1720554181.436360	
1720554181.436398	
1720554181.436472	
1720554181.436511	
1720554181.436589	
1720554181.436623	
1720554181.436705	
1720554181.436743	
1720554181.436833	
1720554181.436867	
1720554181.436899	
1720554181.436928	
1720554181.437001	
1720554181.437051	
Time_Of_Day_Seconds	RAMWatt
1720554182.438822	10.15
1720554182.437570	5.16
1720554182.437585	
1720554182.437632	
1720554182.437658	
1720554182.437672	
1720554182.437680	
1720554182.437691	
1720554182.437704	
1720554182.437754	
1720554182.437781	
1720554182.437829	
1720554182.437854	
1720554182.437870	
1720554182.437881	
1720554182.437893	
1720554182.437903	
1720554182.437915	
1720554182.437927	
1720554182.437937	
1720554182.437951	
1720554182.437965	
1720554182.437976	
1720554182.437986	
1720554182.438000	
1720554182.438087	4.99
1720554182.438124	
1720554182.438198	
1720554182.438237	
1720554182.438317	
1720554182.438352	
1720554182.438429	
1720554182.438466	
1720554182.438543	
1720554182.438580	
1720554182.438618	
1720554182.438628	
1720554182.438640	
1720554182.438653	
1720554182.438666	
1720554182.438677	
1720554182.438688	
1720554182.438703	
1720554182.438716	
1720554182.438727	
1720554182.438741	
1720554182.438751	
1720554182.438800	
1720554182.438822	
Time_Of_Day_Seconds	RAMWatt
1720554183.440334	9.19
1720554183.439113	5.59
1720554183.439123	
1720554183.439182	
1720554183.439196	
1720554183.439208	
1720554183.439219	
1720554183.439267	
1720554183.439293	
1720554183.439307	
1720554183.439318	
1720554183.439329	
1720554183.439342	
1720554183.439355	
1720554183.439366	
1720554183.439376	
1720554183.439389	
1720554183.439400	
1720554183.439411	
1720554183.439470	
1720554183.439484	
1720554183.439497	
1720554183.439507	
1720554183.439516	
1720554183.439528	
1720554183.439553	3.60
1720554183.439569	
1720554183.439617	
1720554183.439643	
1720554183.439698	
1720554183.439725	
1720554183.439774	
1720554183.439801	
1720554183.439854	
1720554183.439881	
1720554183.439931	
1720554183.439957	
1720554183.440030	
1720554183.440046	
1720554183.440062	
1720554183.440073	
1720554183.440120	
1720554183.440144	
1720554183.440209	
1720554183.440235	
1720554183.440249	
1720554183.440262	
1720554183.440311	
1720554183.440334	
Time_Of_Day_Seconds	RAMWatt
1720554184.441314	13.24
1720554184.440707	6.40
1720554184.440721	
1720554184.440734	
1720554184.440747	
1720554184.440759	
1720554184.440770	
1720554184.440780	
1720554184.440789	
1720554184.440800	
1720554184.440815	
1720554184.440826	
1720554184.440839	
1720554184.440853	
1720554184.440866	
1720554184.440878	
1720554184.440887	
1720554184.440899	
1720554184.440908	
1720554184.440921	
1720554184.440933	
1720554184.440947	
1720554184.440957	
1720554184.440968	
1720554184.440978	
1720554184.441003	6.83
1720554184.441022	
1720554184.441036	
1720554184.441050	
1720554184.441064	
1720554184.441077	
1720554184.441090	
1720554184.441104	
1720554184.441118	
1720554184.441132	
1720554184.441148	
1720554184.441158	
1720554184.441170	
1720554184.441183	
1720554184.441195	
1720554184.441209	
1720554184.441223	
1720554184.441240	
1720554184.441255	
1720554184.441268	
1720554184.441281	
1720554184.441291	
1720554184.441305	
1720554184.441314	
Time_Of_Day_Seconds	RAMWatt
1720554185.442248	13.07
1720554185.441576	6.38
1720554185.441590	
1720554185.441601	
1720554185.441612	
1720554185.441624	
1720554185.441637	
1720554185.441649	
1720554185.441660	
1720554185.441672	
1720554185.441682	
1720554185.441694	
1720554185.441704	
1720554185.441716	
1720554185.441726	
1720554185.441737	
1720554185.441748	
1720554185.441759	
1720554185.441769	
1720554185.441782	
1720554185.441793	
1720554185.441809	
1720554185.441822	
1720554185.441832	
1720554185.441844	
1720554185.441874	6.69
1720554185.441890	
1720554185.441905	
1720554185.441919	
1720554185.441968	
1720554185.441995	
1720554185.442014	
1720554185.442029	
1720554185.442041	
1720554185.442053	
1720554185.442069	
1720554185.442080	
1720554185.442093	
1720554185.442108	
1720554185.442121	
1720554185.442136	
1720554185.442152	
1720554185.442168	
1720554185.442181	
1720554185.442196	
1720554185.442209	
1720554185.442224	
1720554185.442237	
1720554185.442248	
Time_Of_Day_Seconds	RAMWatt
1720554186.443265	13.09
1720554186.442644	6.36
1720554186.442658	
1720554186.442670	
