Timestamp,Sensor,Value
2024-08-09 06:58:36,Current,245
2024-08-09 06:58:37,Current,245
2024-08-09 06:58:38,Current,246
2024-08-09 06:58:39,Current,248
2024-08-09 06:58:40,Current,248
2024-08-09 06:58:41,Current,253
2024-08-09 06:58:42,Current,255
2024-08-09 06:58:43,Current,255
2024-08-09 06:58:44,Current,255
2024-08-09 06:58:45,Current,256
2024-08-09 06:58:46,Current,255
2024-08-09 06:58:47,Current,256
2024-08-09 06:58:48,Current,256
2024-08-09 06:58:50,Current,256
2024-08-09 06:58:51,Current,252
2024-08-09 06:58:52,Current,252
2024-08-09 06:58:53,Current,253
2024-08-09 06:58:54,Current,252
2024-08-09 06:58:55,Current,253
2024-08-09 06:58:56,Current,253
2024-08-09 06:58:57,Current,253
2024-08-09 06:58:58,Current,253
2024-08-09 06:58:59,Current,252
2024-08-09 06:59:00,Current,252
2024-08-09 06:59:01,Current,251
2024-08-09 06:59:02,Current,256
2024-08-09 06:59:03,Current,256
2024-08-09 06:59:04,Current,255
2024-08-09 06:59:05,Current,254
2024-08-09 06:59:07,Current,256
2024-08-09 06:59:08,Current,254
