Timestamp,Sensor,Value
2024-12-10 02:35:20,Current,220
2024-12-10 02:35:20,Current,220
2024-12-10 02:35:20,Current,220
2024-12-10 02:35:20,Current,225
2024-12-10 02:35:21,Current,225
2024-12-10 02:35:21,Current,225
2024-12-10 02:35:21,Current,225
2024-12-10 02:35:21,Current,232
2024-12-10 02:35:21,Current,232
2024-12-10 02:35:21,Current,232
2024-12-10 02:35:22,Current,234
2024-12-10 02:35:22,Current,234
2024-12-10 02:35:22,Current,234
2024-12-10 02:35:22,Current,232
2024-12-10 02:35:22,Current,232
2024-12-10 02:35:22,Current,232
2024-12-10 02:35:22,Current,232
2024-12-10 02:35:23,Current,231
2024-12-10 02:35:23,Current,231
2024-12-10 02:35:23,Current,231
2024-12-10 02:35:23,Current,231
2024-12-10 02:35:23,Current,231
2024-12-10 02:35:23,Current,231
2024-12-10 02:35:24,Current,231
2024-12-10 02:35:24,Current,231
2024-12-10 02:35:24,Current,231
2024-12-10 02:35:24,Current,280
2024-12-10 02:35:24,Current,280
2024-12-10 02:35:24,Current,280
2024-12-10 02:35:25,Current,280
2024-12-10 02:35:25,Current,268
2024-12-10 02:35:25,Current,268
2024-12-10 02:35:25,Current,268
2024-12-10 02:35:25,Current,247
2024-12-10 02:35:25,Current,247
2024-12-10 02:35:25,Current,247
2024-12-10 02:35:26,Current,247
2024-12-10 02:35:26,Current,238
2024-12-10 02:35:26,Current,238
2024-12-10 02:35:26,Current,238
2024-12-10 02:35:26,Current,240
2024-12-10 02:35:26,Current,240
2024-12-10 02:35:27,Current,240
2024-12-10 02:35:27,Current,245
2024-12-10 02:35:27,Current,245
2024-12-10 02:35:27,Current,245
2024-12-10 02:35:27,Current,234
2024-12-10 02:35:27,Current,234
2024-12-10 02:35:27,Current,234
2024-12-10 02:35:28,Current,234
2024-12-10 02:35:28,Current,233
2024-12-10 02:35:28,Current,233
2024-12-10 02:35:28,Current,233
2024-12-10 02:35:28,Current,245
2024-12-10 02:35:28,Current,245
2024-12-10 02:35:29,Current,245
2024-12-10 02:35:29,Current,246
2024-12-10 02:35:29,Current,246
2024-12-10 02:35:29,Current,246
2024-12-10 02:35:29,Current,239
2024-12-10 02:35:29,Current,239
2024-12-10 02:35:29,Current,239
2024-12-10 02:35:30,Current,239
2024-12-10 02:35:30,Current,244
2024-12-10 02:35:30,Current,244
2024-12-10 02:35:30,Current,244
2024-12-10 02:35:30,Current,244
2024-12-10 02:35:30,Current,244
2024-12-10 02:35:31,Current,244
2024-12-10 02:35:31,Current,238
2024-12-10 02:35:31,Current,238
2024-12-10 02:35:31,Current,238
2024-12-10 02:35:31,Current,241
2024-12-10 02:35:31,Current,241
2024-12-10 02:35:32,Current,241
2024-12-10 02:35:32,Current,241
2024-12-10 02:35:32,Current,245
2024-12-10 02:35:32,Current,245
2024-12-10 02:35:32,Current,245
2024-12-10 02:35:32,Current,239
2024-12-10 02:35:32,Current,239
2024-12-10 02:35:33,Current,239
2024-12-10 02:35:33,Current,238
2024-12-10 02:35:33,Current,238
2024-12-10 02:35:33,Current,238
2024-12-10 02:35:33,Current,238
2024-12-10 02:35:33,Current,245
2024-12-10 02:35:34,Current,245
2024-12-10 02:35:34,Current,245
2024-12-10 02:35:34,Current,239
2024-12-10 02:35:34,Current,239
2024-12-10 02:35:34,Current,239
2024-12-10 02:35:34,Current,239
2024-12-10 02:35:34,Current,238
2024-12-10 02:35:35,Current,238
2024-12-10 02:35:35,Current,238
2024-12-10 02:35:35,Current,244
2024-12-10 02:35:35,Current,244
2024-12-10 02:35:35,Current,244
2024-12-10 02:35:35,Current,240
2024-12-10 02:35:36,Current,240
2024-12-10 02:35:36,Current,240
2024-12-10 02:35:36,Current,236
2024-12-10 02:35:36,Current,236
2024-12-10 02:35:36,Current,236
2024-12-10 02:35:36,Current,236
2024-12-10 02:35:37,Current,245
2024-12-10 02:35:37,Current,245
2024-12-10 02:35:37,Current,245
2024-12-10 02:35:37,Current,240
2024-12-10 02:35:37,Current,240
2024-12-10 02:35:37,Current,240
2024-12-10 02:35:37,Current,240
2024-12-10 02:35:38,Current,240
2024-12-10 02:35:38,Current,237
2024-12-10 02:35:38,Current,237
2024-12-10 02:35:38,Current,237
2024-12-10 02:35:38,Current,242
2024-12-10 02:35:38,Current,242
2024-12-10 02:35:39,Current,242
2024-12-10 02:35:39,Current,242
2024-12-10 02:35:39,Current,242
2024-12-10 02:35:39,Current,242
2024-12-10 02:35:39,Current,242
2024-12-10 02:35:39,Current,243
2024-12-10 02:35:39,Current,243
2024-12-10 02:35:40,Current,243
2024-12-10 02:35:40,Current,243
2024-12-10 02:35:40,Current,248
2024-12-10 02:35:40,Current,248
2024-12-10 02:35:40,Current,248
2024-12-10 02:35:40,Current,239
2024-12-10 02:35:41,Current,239
2024-12-10 02:35:41,Current,239
2024-12-10 02:35:41,Current,239
2024-12-10 02:35:41,Current,238
2024-12-10 02:35:41,Current,238
2024-12-10 02:35:41,Current,238
2024-12-10 02:35:41,Current,246
2024-12-10 02:35:42,Current,246
2024-12-10 02:35:42,Current,246
2024-12-10 02:35:42,Current,246
2024-12-10 02:35:42,Current,242
2024-12-10 02:35:42,Current,242
2024-12-10 02:35:42,Current,242
2024-12-10 02:35:43,Current,239
2024-12-10 02:35:43,Current,239
2024-12-10 02:35:43,Current,239
2024-12-10 02:35:43,Current,239
2024-12-10 02:35:43,Current,248
2024-12-10 02:35:43,Current,248
2024-12-10 02:35:43,Current,248
2024-12-10 02:35:44,Current,243
2024-12-10 02:35:44,Current,243
2024-12-10 02:35:44,Current,243
2024-12-10 02:35:44,Current,243
2024-12-10 02:35:44,Current,244
2024-12-10 02:35:44,Current,244
2024-12-10 02:35:45,Current,244
2024-12-10 02:35:45,Current,244
2024-12-10 02:35:45,Current,254
2024-12-10 02:35:45,Current,254
2024-12-10 02:35:45,Current,254
2024-12-10 02:35:45,Current,246
2024-12-10 02:35:45,Current,246
2024-12-10 02:35:46,Current,246
2024-12-10 02:35:46,Current,246
2024-12-10 02:35:46,Current,240
2024-12-10 02:35:46,Current,240
2024-12-10 02:35:46,Current,240
2024-12-10 02:35:46,Current,247
