Timestamp,Sensor,Value
2024-12-18 04:25:15,Current,216
2024-12-18 04:25:15,Current,217
2024-12-18 04:25:15,Current,217
2024-12-18 04:25:15,Current,217
2024-12-18 04:25:15,Current,222
2024-12-18 04:25:15,Current,222
2024-12-18 04:25:15,Current,222
2024-12-18 04:25:16,Current,222
2024-12-18 04:25:16,Current,222
2024-12-18 04:25:16,Current,225
2024-12-18 04:25:16,Current,225
2024-12-18 04:25:16,Current,225
2024-12-18 04:25:16,Current,227
2024-12-18 04:25:17,Current,227
2024-12-18 04:25:17,Current,227
2024-12-18 04:25:17,Current,227
2024-12-18 04:25:17,Current,270
2024-12-18 04:25:17,Current,270
2024-12-18 04:25:17,Current,270
2024-12-18 04:25:18,Current,280
2024-12-18 04:25:18,Current,252
2024-12-18 04:25:18,Current,252
2024-12-18 04:25:19,Current,254
2024-12-18 04:25:19,Current,255
2024-12-18 04:25:20,Current,249
2024-12-18 04:25:20,Current,249
2024-12-18 04:25:21,Current,238
2024-12-18 04:25:21,Current,243
2024-12-18 04:25:21,Current,246
2024-12-18 04:25:22,Current,246
2024-12-18 04:25:22,Current,246
2024-12-18 04:25:22,Current,249
2024-12-18 04:25:22,Current,249
2024-12-18 04:25:23,Current,249
2024-12-18 04:25:23,Current,249
2024-12-18 04:25:23,Current,237
2024-12-18 04:25:23,Current,237
2024-12-18 04:25:23,Current,237
2024-12-18 04:25:23,Current,224
2024-12-18 04:25:24,Current,224
2024-12-18 04:25:24,Current,224
2024-12-18 04:25:24,Current,221
2024-12-18 04:25:24,Current,221
2024-12-18 04:25:24,Current,221
2024-12-18 04:25:25,Current,220
2024-12-18 04:25:25,Current,235
2024-12-18 04:25:25,Current,235
2024-12-18 04:25:26,Current,244
2024-12-18 04:25:26,Current,247
2024-12-18 04:25:27,Current,251
2024-12-18 04:25:27,Current,251
2024-12-18 04:25:27,Current,251
2024-12-18 04:25:28,Current,248
2024-12-18 04:25:28,Current,249
2024-12-18 04:25:29,Current,252
2024-12-18 04:25:29,Current,251
2024-12-18 04:25:30,Current,251
2024-12-18 04:25:30,Current,249
2024-12-18 04:25:30,Current,249
2024-12-18 04:25:30,Current,249
2024-12-18 04:25:30,Current,235
2024-12-18 04:25:30,Current,235
2024-12-18 04:25:30,Current,235
2024-12-18 04:25:31,Current,235
2024-12-18 04:25:31,Current,224
2024-12-18 04:25:31,Current,224
2024-12-18 04:25:31,Current,224
2024-12-18 04:25:31,Current,225
2024-12-18 04:25:31,Current,225
2024-12-18 04:25:32,Current,225
2024-12-18 04:25:32,Current,222
2024-12-18 04:25:32,Current,233
2024-12-18 04:25:33,Current,246
2024-12-18 04:25:33,Current,246
2024-12-18 04:25:34,Current,249
2024-12-18 04:25:34,Current,250
2024-12-18 04:25:34,Current,251
2024-12-18 04:25:35,Current,251
2024-12-18 04:25:35,Current,248
2024-12-18 04:25:36,Current,245
2024-12-18 04:25:36,Current,249
2024-12-18 04:25:36,Current,249
2024-12-18 04:25:37,Current,253
2024-12-18 04:25:37,Current,253
2024-12-18 04:25:37,Current,253
2024-12-18 04:25:37,Current,243
2024-12-18 04:25:37,Current,243
2024-12-18 04:25:37,Current,243
2024-12-18 04:25:37,Current,224
2024-12-18 04:25:38,Current,224
2024-12-18 04:25:38,Current,224
2024-12-18 04:25:38,Current,224
2024-12-18 04:25:38,Current,220
2024-12-18 04:25:38,Current,220
2024-12-18 04:25:38,Current,220
2024-12-18 04:25:39,Current,225
2024-12-18 04:25:39,Current,225
2024-12-18 04:25:39,Current,241
