TypeDisk,Transferdisk,Memory,Transfermemory
Disk,74992.91666666667
Disk,70748.08333333333
Disk,70057.00000000003
TransferDisk,79542.58333333333
TransferDisk,77623.91666666664
TransferDisk,73616.66666666666
