Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    dram  pkg-0   dram  pkg-1 x86_pk x86_pk  CPU Freq  GPU W
23:48:29   0.0   0.0   0.0 100.0   0.0    1    255    204    0    0    0  21.10    1.17  11.33   0.77   9.77  20.00  20.00  1.52 GHz  -N/A-
23:48:30   0.0   0.0   0.0 100.0   0.0    1    388    271    0    0    0  22.58    1.31  12.49   0.88  10.09  20.00  20.00  1.18 GHz  -N/A-
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    dram  pkg-0   dram  pkg-1 x86_pk x86_pk  CPU Freq  GPU W
23:48:31   0.0   0.0   0.0 100.0   0.0    1    483    367    0    0    0  25.26    1.45  13.54   1.23  11.72  20.00  20.00  1.50 GHz  -N/A-
23:48:32   0.0   0.0   0.0 100.0   0.0    1   1353    689   19    0   17  30.26    1.69  16.18   1.46  14.08  20.00  21.00  1.65 GHz  -N/A-
23:48:33   0.0   0.0   0.0 100.0   0.0    1    294    209    0    0    0  22.52    1.16  11.71   0.61  10.82  20.00  20.00  1.35 GHz  -N/A-
23:48:34   0.0   0.0   0.0 100.0   0.0    1    356    242    0    0    0  22.33    1.25  11.75   0.81  10.58  20.00  20.00  1.21 GHz  -N/A-
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    dram  pkg-0   dram  pkg-1 x86_pk x86_pk  CPU Freq  GPU W
23:48:35   0.0   0.0   0.0 100.0   0.0    1    300    195    0    0    0  22.09    1.16  12.32   0.77   9.77  20.00  20.00  1.45 GHz  -N/A-
23:48:36   0.0   0.0   0.0 100.0   0.0    1    373    275    0    0    0  22.84    1.25  12.54   0.96  10.30  20.00  20.00  1.42 GHz  -N/A-
23:48:37   0.0   0.0   0.0  99.9   0.0    1   1195    591   13    0   14  22.27    1.34  11.92   0.93  10.35  20.00  20.00  1.73 GHz  -N/A-
23:48:38   0.0   0.0   0.0 100.0   0.0    1    401    273    0    0    0  22.08    1.32  11.74   1.03  10.35  20.00  20.00  1.16 GHz  -N/A-
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    dram  pkg-0   dram  pkg-1 x86_pk x86_pk  CPU Freq  GPU W
23:48:39   0.0   0.0   0.0 100.0   0.0    1    254    189    0    0    0  21.90    1.11  12.37   0.66   9.52  20.00  20.00  1.43 GHz  -N/A-
23:48:40   0.0   0.0   0.0 100.0   0.0    1    319    271    0    0    0  23.86    1.35  13.35   1.01  10.51  20.00  20.00  1.39 GHz  -N/A-
23:48:41   0.0   0.0   0.0 100.0   0.0    2    256    197    0    0    0  20.80    1.07  11.17   0.73   9.63  20.00  20.00  1.47 GHz  -N/A-
23:48:42   0.0   0.0   0.0 100.0   0.0    1    403    304    0    0    0  23.98    1.44  13.18   1.12  10.80  20.00  20.00  1.32 GHz  -N/A-
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    dram  pkg-0   dram  pkg-1 x86_pk x86_pk  CPU Freq  GPU W
23:48:43   0.0   0.0   0.0 100.0   0.0    1    271    192    0    0    0  21.23    1.10  11.53   0.70   9.70  20.00  20.00  1.42 GHz  -N/A-
