,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
208,2024-07-06 20:38:41,0.0,0.0,2.1,97.9,0.0,2,713,3163,0,0,0,103.58,4.09,55.46,5.88,48.11,36.00,43.00,2.45,GHz,-N/A-,,208.0
209,2024-07-06 20:38:42,0.0,0.0,2.1,97.9,0.0,2,969,3221,0,0,0,103.62,4.34,55.48,5.88,48.14,36.00,43.00,2.54,GHz,-N/A-,,209.0
210,2024-07-06 20:38:43,0.0,0.0,2.1,97.9,0.0,2,956,4423,0,0,0,103.97,4.68,56.02,5.88,47.95,36.00,42.00,2.44,GHz,-N/A-,,210.0
211,2024-07-06 20:38:44,0.0,0.0,2.1,97.9,0.0,2,1009,3130,0,0,0,102.74,4.11,55.20,5.89,47.54,36.00,43.00,2.39,GHz,-N/A-,,211.0
212,2024-07-06 20:38:45,0.0,0.0,2.1,97.9,0.0,2,726,2703,0,0,0,103.25,3.99,55.22,5.89,48.02,36.00,43.00,2.43,GHz,-N/A-,,212.0
213,2024-07-06 20:38:46,0.0,0.0,2.1,97.9,0.0,2,793,3610,0,0,0,103.27,4.36,55.38,5.88,47.89,36.00,43.00,2.47,GHz,-N/A-,,213.0
214,2024-07-06 20:38:47,0.0,0.0,2.1,97.9,0.0,2,775,4154,0,0,0,104.6,5.17,55.82,5.89,48.78,36.00,42.00,2.51,GHz,-N/A-,,214.0
215,2024-07-06 20:38:48,0.0,0.0,2.1,97.9,0.0,2,908,3876,0,0,0,103.62,3.98,55.88,5.89,47.74,36.00,43.00,2.29,GHz,-N/A-,,215.0
216,2024-07-06 20:38:49,0.0,0.0,2.1,97.9,0.0,2,722,4180,0,0,0,103.93,5.08,55.90,5.88,48.03,36.00,43.00,2.44,GHz,-N/A-,,216.0
217,2024-07-06 20:38:50,0.0,0.0,2.1,97.9,0.0,2,748,3517,0,0,0,103.29,3.89,55.67,5.88,47.62,36.00,43.00,2.57,GHz,-N/A-,,217.0
218,2024-07-06 20:38:51,0.0,0.0,2.1,97.9,0.0,2,738,2923,0,0,0,103.45,4.26,55.48,5.88,47.97,36.00,43.00,2.56,GHz,-N/A-,,218.0
219,2024-07-06 20:38:52,0.0,0.0,2.1,97.9,0.0,2,1050,3482,0,0,0,104.29,4.00,56.75,6.24,47.54,36.00,44.00,2.35,GHz,-N/A-,,219.0
220,2024-07-06 20:38:53,0.1,0.0,2.1,97.8,0.0,2,1149,5773,4,4,4,106.7,4.63,57.94,6.53,48.76,36.00,44.00,2.54,GHz,-N/A-,,220.0
221,2024-07-06 20:38:54,0.0,0.0,2.1,97.9,0.0,2,781,3499,0,0,0,106.05,4.51,57.52,6.53,48.53,36.00,44.00,2.57,GHz,-N/A-,,221.0
222,2024-07-06 20:38:55,0.0,0.0,2.1,97.9,0.0,2,777,3182,0,0,0,105.41,4.14,57.41,6.52,48.00,35.00,44.00,2.51,GHz,-N/A-,,222.0
223,2024-07-06 20:38:56,0.0,0.0,2.1,97.9,0.0,2,834,3043,0,0,0,105.32,4.16,57.31,6.53,48.01,36.00,44.00,2.34,GHz,-N/A-,,223.0
224,2024-07-06 20:38:57,0.0,0.0,2.1,97.9,0.0,2,762,3259,0,0,0,105.51,4.18,57.21,6.54,48.30,36.00,45.00,2.47,GHz,-N/A-,,224.0
225,2024-07-06 20:38:58,0.0,0.0,1.4,98.6,0.0,1,894,2898,3,0,4,85.6,3.96,45.92,4.85,39.68,35.00,38.00,2.23,GHz,-N/A-,,225.0
226,2024-07-06 20:38:59,0.0,0.0,0.1,99.9,0.0,1,634,824,11,12,9,40.94,1.28,21.30,1.28,19.63,34.00,37.00,1.92,GHz,-N/A-,,226.0
227,2024-07-06 20:39:00,0.0,0.0,0.0,100.0,0.0,1,852,600,9,5,11,37.64,1.08,20.09,1.20,17.55,33.00,36.00,1.47,GHz,-N/A-,,227.0
228,2024-07-06 20:39:01,0.0,0.0,0.0,99.9,0.0,1,653,459,4,0,5,40.64,1.15,21.47,1.28,19.17,33.00,36.00,1.61,GHz,-N/A-,,228.0
229,2024-07-06 20:39:02,0.0,0.0,0.0,99.9,0.0,1,519,608,8,9,6,37.17,1.14,19.82,1.18,17.35,33.00,36.00,1.87,GHz,-N/A-,,229.0
230,2024-07-06 20:39:03,0.0,0.0,0.0,99.9,0.0,1,429,458,3,2,5,35.05,1.07,18.58,1.19,16.47,33.00,36.00,1.56,GHz,-N/A-,,230.0
231,2024-07-06 20:39:04,0.0,0.0,0.1,99.9,0.0,1,887,703,8,9,6,41.09,1.42,21.66,1.47,19.43,32.00,35.00,1.46,GHz,-N/A-,,231.0
232,2024-07-06 20:39:05,0.0,0.0,0.0,100.0,0.0,1,436,400,3,2,5,36.75,1.13,19.42,1.11,17.33,32.00,35.00,1.49,GHz,-N/A-,,232.0
233,2024-07-06 20:39:06,0.0,0.0,0.0,100.0,0.0,1,495,340,1,1,1,36.05,0.96,18.95,1.05,17.10,33.00,35.00,1.39,GHz,-N/A-,,233.0
234,2024-07-06 20:39:07,0.0,0.0,0.0,99.9,0.0,1,660,401,0,0,0,37.64,1.24,19.80,1.33,17.84,32.00,35.00,1.48,GHz,-N/A-,,234.0
235,2024-07-06 20:39:08,0.0,0.0,0.0,100.0,0.0,1,476,343,0,0,0,36.18,0.96,19.01,1.16,17.17,32.00,35.00,1.32,GHz,-N/A-,,235.0
236,2024-07-06 20:39:09,0.1,0.0,0.1,99.9,0.0,1,734,974,8,9,6,40.0,1.29,20.97,1.36,19.03,32.00,35.00,1.41,GHz,-N/A-,,236.0
237,2024-07-06 20:39:10,0.0,0.0,0.0,99.9,0.0,1,774,492,3,2,5,40.12,1.15,20.92,1.25,19.20,32.00,35.00,1.65,GHz,-N/A-,,237.0
238,2024-07-06 20:39:11,0.0,0.0,0.0,99.9,0.0,1,628,358,0,0,0,38.48,1.08,19.92,1.12,18.55,32.00,34.00,1.64,GHz,-N/A-,,238.0
239,2024-07-06 20:39:12,0.0,0.0,0.1,99.2,0.7,1,890,1221,0,0,0,60.83,3.08,30.43,1.82,30.40,32.00,35.00,1.25,GHz,-N/A-,,239.0
240,2024-07-06 20:39:13,0.0,0.0,0.1,99.9,0.0,1,813,555,8,4,8,41.12,1.24,21.59,1.38,19.53,33.00,35.00,1.61,GHz,-N/A-,,240.0
241,2024-07-06 20:39:14,0.0,0.0,0.0,99.9,0.0,1,647,470,0,0,0,40.15,1.12,21.09,1.24,19.06,32.00,34.00,1.46,GHz,-N/A-,,241.0
242,2024-07-06 20:39:15,0.1,0.0,0.0,99.9,0.0,1,723,603,6,2,6,43.35,1.28,22.68,1.47,20.66,32.00,34.00,1.68,GHz,-N/A-,,242.0
243,2024-07-06 20:39:16,0.0,0.0,0.1,99.9,0.0,1,895,780,8,9,6,45.51,1.29,23.86,1.61,21.65,32.00,34.00,1.51,GHz,-N/A-,,243.0
244,2024-07-06 20:39:17,0.0,0.0,0.0,99.9,0.0,1,757,559,3,2,5,39.58,1.32,20.55,1.29,19.03,32.00,34.00,1.54,GHz,-N/A-,,244.0
245,2024-07-06 20:39:18,0.0,0.0,0.3,97.9,1.7,1,1176,2795,8,9,6,94.67,5.71,46.01,2.95,48.66,34.00,37.00,1.65,GHz,-N/A-,,245.0
