21:44:06   0.0   0.0   0.0 100.0   0.0    2    420    375    3    2    3  29.80    1.48  16.32   1.20  13.48  21.00  21.00  1.67 GHz  -N/A-
21:44:07   0.8   0.0   1.6  97.6   0.0    4  15297  14848 1133  757 1132 107.67    7.58  58.35   6.79  49.32  24.00  27.00  2.75 GHz  -N/A-
21:44:08   0.8   0.0   1.7  97.5   0.0    2  15219  13998 1131  756 1130 108.13    7.58  62.98   6.78  45.15  24.00  24.00  2.73 GHz  -N/A-
21:44:09   0.8   0.0   1.7  97.6   0.0    2  15201  13873 1135  757 1137 108.04    7.57  63.39   6.78  44.66  25.00  25.00  2.36 GHz  -N/A-
 
