,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
54,2024-07-06 21:19:13,0.0,0.0,0.0,100.0,0.0,1,321,251,0,0,0,37.17,1.18,18.54,0.79,18.63,28.00,28.00,1.80,GHz,-N/A-,,54.0
55,2024-07-06 21:19:14,0.0,0.0,0.0,100.0,0.0,1,505,338,0,0,0,39.81,1.35,19.92,0.93,19.89,28.00,28.00,1.80,GHz,-N/A-,,55.0
56,2024-07-06 21:19:15,0.0,0.0,0.0,100.0,0.0,1,359,263,0,0,0,37.93,1.25,18.99,0.85,18.93,28.00,28.00,1.69,GHz,-N/A-,,56.0
57,2024-07-06 21:19:16,0.0,0.0,0.0,100.0,0.0,1,274,243,0,0,0,36.34,1.09,18.07,0.72,18.26,27.00,28.00,1.54,GHz,-N/A-,,57.0
58,2024-07-06 21:19:17,0.0,0.0,0.0,100.0,0.0,1,278,214,0,0,0,36.35,1.12,18.19,0.72,18.16,28.00,28.00,1.61,GHz,-N/A-,,58.0
59,2024-07-06 21:19:18,0.0,0.0,0.0,99.9,0.0,1,634,445,0,0,0,43.44,1.50,22.00,1.26,21.43,28.00,28.00,1.64,GHz,-N/A-,,59.0
60,2024-07-06 21:19:19,0.0,0.0,0.0,100.0,0.0,1,471,393,1,1,1,39.33,1.32,19.84,0.98,19.48,28.00,28.00,1.65,GHz,-N/A-,,60.0
61,2024-07-06 21:19:20,0.0,0.0,0.0,100.0,0.0,1,345,238,0,0,0,36.81,1.16,18.47,0.79,18.34,28.00,28.00,1.73,GHz,-N/A-,,61.0
62,2024-07-06 21:19:21,0.0,0.0,0.0,100.0,0.0,1,278,247,0,0,0,37.81,1.30,18.88,0.79,18.93,28.00,28.00,1.83,GHz,-N/A-,,62.0
63,2024-07-06 21:19:22,0.0,0.0,0.0,100.0,0.0,1,440,306,0,0,0,39.36,1.35,19.71,0.91,19.65,28.00,28.00,1.64,GHz,-N/A-,,63.0
64,2024-07-06 21:19:23,0.0,0.0,0.0,100.0,0.0,1,474,402,0,0,0,42.9,1.37,21.56,1.33,21.34,28.00,28.00,1.56,GHz,-N/A-,,64.0
65,2024-07-06 21:19:24,0.0,0.0,0.0,100.0,0.0,1,432,268,0,0,0,37.65,1.21,18.87,0.81,18.78,28.00,28.00,1.42,GHz,-N/A-,,65.0
66,2024-07-06 21:19:25,0.0,0.0,0.0,100.0,0.0,1,360,240,0,0,0,37.09,1.23,18.55,0.79,18.54,28.00,28.00,1.60,GHz,-N/A-,,66.0
67,2024-07-06 21:19:26,0.0,0.0,0.0,100.0,0.0,1,445,281,0,0,0,37.68,1.25,18.91,0.78,18.77,28.00,28.00,1.67,GHz,-N/A-,,67.0
68,2024-07-06 21:19:27,0.0,0.0,0.0,100.0,0.0,1,373,382,1,1,0,39.75,1.39,20.01,1.06,19.74,27.00,28.00,1.50,GHz,-N/A-,,68.0
69,2024-07-06 21:19:28,0.0,0.0,0.0,100.0,0.0,1,324,265,0,0,0,38.18,1.22,19.15,0.84,19.03,28.00,28.00,1.81,GHz,-N/A-,,69.0
70,2024-07-06 21:19:29,0.0,0.0,0.0,100.0,0.0,1,403,262,0,0,0,37.23,1.19,18.73,0.78,18.49,28.00,28.00,1.57,GHz,-N/A-,,70.0
71,2024-07-06 21:19:30,0.0,0.0,0.0,100.0,0.0,1,419,290,0,0,0,38.36,1.25,19.30,0.82,19.06,27.00,28.00,1.47,GHz,-N/A-,,71.0
72,2024-07-06 21:19:31,0.0,0.0,0.0,100.0,0.0,1,300,248,0,0,0,38.46,1.27,19.35,0.84,19.11,27.00,28.00,1.90,GHz,-N/A-,,72.0
73,2024-07-06 21:19:32,0.0,0.0,0.0,100.0,0.0,1,283,229,0,0,0,36.36,1.18,18.18,0.72,18.18,27.00,28.00,1.57,GHz,-N/A-,,73.0
74,2024-07-06 21:19:33,0.0,0.0,0.0,100.0,0.0,1,463,336,0,0,0,41.09,1.30,20.75,1.15,20.34,27.00,28.00,1.50,GHz,-N/A-,,74.0
75,2024-07-06 21:19:34,0.0,0.0,0.0,100.0,0.0,1,536,358,0,0,0,39.38,1.30,19.80,0.95,19.58,27.00,27.00,1.70,GHz,-N/A-,,75.0
76,2024-07-06 21:19:35,0.0,0.0,0.0,100.0,0.0,1,358,265,0,0,0,37.75,1.20,18.98,0.82,18.77,27.00,27.00,1.71,GHz,-N/A-,,76.0
77,2024-07-06 21:19:36,0.0,0.0,0.0,100.0,0.0,1,336,237,0,0,0,36.44,1.08,18.35,0.70,18.09,27.00,28.00,1.74,GHz,-N/A-,,77.0
78,2024-07-06 21:19:37,0.0,0.0,0.0,100.0,0.0,1,265,218,0,0,0,36.53,1.15,18.27,0.78,18.26,27.00,28.00,1.70,GHz,-N/A-,,78.0
79,2024-07-06 21:19:38,0.0,0.0,0.0,100.0,0.0,1,427,337,0,0,0,40.67,1.34,20.48,1.06,20.19,27.00,27.00,1.83,GHz,-N/A-,,79.0
80,2024-07-06 21:19:39,0.0,0.0,0.0,100.0,0.0,1,409,278,0,0,0,38.26,1.25,19.18,0.90,19.07,27.00,28.00,1.65,GHz,-N/A-,,80.0
81,2024-07-06 21:19:40,0.0,0.0,0.0,100.0,0.0,1,302,223,0,0,0,36.08,1.20,17.99,0.68,18.09,27.00,28.00,1.83,GHz,-N/A-,,81.0
82,2024-07-06 21:19:41,0.0,0.0,0.0,100.0,0.0,1,520,359,0,0,0,40.76,1.42,20.53,1.01,20.23,27.00,28.00,1.75,GHz,-N/A-,,82.0
83,2024-07-06 21:19:42,0.0,0.0,0.0,100.0,0.0,1,378,297,0,0,0,39.1,1.34,19.78,0.91,19.33,27.00,28.00,1.68,GHz,-N/A-,,83.0
84,2024-07-06 21:19:43,0.0,0.0,0.0,100.0,0.0,1,330,243,0,0,0,37.15,1.21,18.51,0.82,18.64,27.00,27.00,1.67,GHz,-N/A-,,84.0
85,2024-07-06 21:19:44,0.0,0.0,0.0,100.0,0.0,1,445,295,0,0,0,37.98,1.25,18.91,0.91,19.07,27.00,28.00,1.64,GHz,-N/A-,,85.0
86,2024-07-06 21:19:45,0.0,0.0,0.0,100.0,0.0,1,435,312,0,0,0,39.48,1.36,19.79,1.02,19.69,27.00,27.00,1.81,GHz,-N/A-,,86.0
87,2024-07-06 21:19:46,0.0,0.0,0.0,100.0,0.0,1,465,323,0,0,0,38.28,1.26,19.14,0.87,19.14,27.00,27.00,1.42,GHz,-N/A-,,87.0
88,2024-07-06 21:19:47,0.0,0.0,0.0,100.0,0.0,1,316,270,0,0,0,38.81,1.20,19.39,0.94,19.42,27.00,27.00,1.65,GHz,-N/A-,,88.0
89,2024-07-06 21:19:48,0.0,0.0,0.0,100.0,0.0,1,383,322,0,0,0,40.39,1.30,20.19,1.14,20.21,27.00,28.00,1.29,GHz,-N/A-,,89.0
90,2024-07-06 21:19:49,0.0,0.0,0.0,100.0,0.0,1,378,274,0,0,0,38.9,1.33,19.45,0.96,19.45,27.00,28.00,1.41,GHz,-N/A-,,90.0
91,2024-07-06 21:19:50,0.0,0.0,0.0,100.0,0.0,1,409,303,0,0,0,39.72,1.27,20.02,0.95,19.70,27.00,28.00,1.43,GHz,-N/A-,,91.0
92,2024-07-06 21:19:51,0.0,0.0,0.0,100.0,0.0,1,398,287,0,0,0,39.82,1.38,19.89,1.01,19.93,27.00,27.00,1.66,GHz,-N/A-,,92.0
93,2024-07-06 21:19:52,0.0,0.0,0.0,100.0,0.0,1,290,253,0,0,0,37.36,1.15,18.69,0.80,18.67,27.00,27.00,1.49,GHz,-N/A-,,93.0
94,2024-07-06 21:19:53,0.0,0.0,0.0,100.0,0.0,1,320,249,0,0,0,38.23,1.28,19.18,0.84,19.05,27.00,27.00,1.63,GHz,-N/A-,,94.0
95,2024-07-06 21:19:54,0.0,0.0,0.0,100.0,0.0,1,401,304,0,0,0,40.3,1.35,20.31,0.97,19.99,27.00,27.00,1.54,GHz,-N/A-,,95.0
96,2024-07-06 21:19:55,0.0,0.0,0.0,100.0,0.0,1,508,312,0,0,0,39.28,1.32,19.84,0.89,19.44,27.00,28.00,2.01,GHz,-N/A-,,96.0
97,2024-07-06 21:19:56,0.0,0.0,0.0,100.0,0.0,1,385,253,0,0,0,36.38,1.17,18.24,0.68,18.14,27.00,27.00,1.68,GHz,-N/A-,,97.0
98,2024-07-06 21:19:57,0.0,0.0,0.0,100.0,0.0,1,290,210,0,0,0,35.54,1.12,17.66,0.65,17.89,27.00,27.00,1.58,GHz,-N/A-,,98.0
99,2024-07-06 21:19:58,0.0,0.0,0.0,100.0,0.0,1,441,361,0,0,0,42.47,1.36,21.40,1.21,21.07,27.00,27.00,1.85,GHz,-N/A-,,99.0
100,2024-07-06 21:19:59,0.0,0.0,0.0,100.0,0.0,1,360,299,0,0,0,39.67,1.27,19.99,0.95,19.67,27.00,27.00,1.77,GHz,-N/A-,,100.0
101,2024-07-06 21:20:00,0.0,0.0,0.0,100.0,0.0,1,394,271,0,0,0,37.47,1.22,18.72,0.75,18.75,27.00,27.00,1.61,GHz,-N/A-,,101.0
102,2024-07-06 21:20:01,0.0,0.0,0.0,100.0,0.0,1,315,276,0,0,0,38.5,1.30,19.20,0.89,19.30,27.00,27.00,1.80,GHz,-N/A-,,102.0
103,2024-07-06 21:20:02,0.0,0.0,0.0,100.0,0.0,1,530,348,0,0,0,40.74,1.33,20.42,1.02,20.31,27.00,27.00,1.77,GHz,-N/A-,,103.0
104,2024-07-06 21:20:03,0.0,0.0,0.0,100.0,0.0,1,324,266,0,0,0,38.24,1.24,19.09,0.86,19.14,26.00,27.00,1.80,GHz,-N/A-,,104.0
105,2024-07-06 21:20:04,0.0,0.0,0.0,100.0,0.0,1,341,247,0,0,0,36.99,1.29,18.39,0.72,18.60,27.00,27.00,1.63,GHz,-N/A-,,105.0
106,2024-07-06 21:20:05,0.0,0.0,0.0,100.0,0.0,1,393,294,0,0,0,39.48,1.34,19.76,0.92,19.72,27.00,27.00,1.68,GHz,-N/A-,,106.0
107,2024-07-06 21:20:06,0.0,0.0,0.1,99.9,0.0,1,626,788,8,4,8,42.28,1.56,21.08,1.21,21.20,27.00,27.00,1.70,GHz,-N/A-,,107.0
108,2024-07-06 21:20:07,0.0,0.0,0.0,100.0,0.0,1,344,328,0,0,0,38.75,1.30,19.37,0.91,19.39,27.00,27.00,1.74,GHz,-N/A-,,108.0
109,2024-07-06 21:20:08,0.0,0.0,0.0,100.0,0.0,1,398,313,0,0,0,38.49,1.25,19.27,0.93,19.22,27.00,27.00,1.58,GHz,-N/A-,,109.0
110,2024-07-06 21:20:09,0.0,0.0,0.0,100.0,0.0,1,341,286,0,0,0,38.86,1.20,19.47,0.88,19.39,27.00,27.00,1.64,GHz,-N/A-,,110.0
111,2024-07-06 21:20:10,0.0,0.0,0.0,100.0,0.0,1,476,328,0,0,0,38.82,1.24,19.45,0.84,19.37,27.00,27.00,1.46,GHz,-N/A-,,111.0
112,2024-07-06 21:20:11,0.0,0.0,0.0,100.0,0.0,1,319,232,0,0,0,36.96,1.13,18.45,0.68,18.50,27.00,27.00,1.50,GHz,-N/A-,,112.0
113,2024-07-06 21:20:12,0.0,0.0,0.0,100.0,0.0,1,279,259,0,0,0,37.18,1.24,18.50,0.77,18.68,26.00,27.00,1.63,GHz,-N/A-,,113.0
114,2024-07-06 21:20:13,0.0,0.0,0.0,100.0,0.0,1,279,232,0,0,0,36.08,1.08,17.95,0.70,18.13,27.00,28.00,1.67,GHz,-N/A-,,114.0
115,2024-07-06 21:20:14,0.0,0.0,0.0,100.0,0.0,1,410,313,0,0,0,39.16,1.18,19.63,0.93,19.53,27.00,27.00,1.53,GHz,-N/A-,,115.0
116,2024-07-06 21:20:15,0.0,0.0,0.0,100.0,0.0,1,461,480,1,1,0,43.88,1.38,22.13,1.40,21.75,27.00,28.00,1.76,GHz,-N/A-,,116.0
117,2024-07-06 21:20:16,0.0,0.0,0.0,100.0,0.0,1,425,286,0,0,0,38.48,1.20,19.22,0.94,19.26,27.00,27.00,1.60,GHz,-N/A-,,117.0
118,2024-07-06 21:20:17,0.0,0.0,0.0,100.0,0.0,1,434,296,0,0,0,39.14,1.25,19.66,0.93,19.48,27.00,28.00,1.60,GHz,-N/A-,,118.0
119,2024-07-06 21:20:18,0.0,0.0,0.0,100.0,0.0,1,478,380,0,0,0,41.84,1.40,21.00,1.16,20.84,27.00,27.00,1.47,GHz,-N/A-,,119.0
120,2024-07-06 21:20:19,0.0,0.0,0.0,100.0,0.0,1,341,273,0,0,0,38.14,1.17,19.05,0.86,19.09,27.00,28.00,1.63,GHz,-N/A-,,120.0
121,2024-07-06 21:20:20,0.0,0.0,0.0,100.0,0.0,1,364,261,0,0,0,36.72,1.14,18.35,0.71,18.37,27.00,27.00,1.48,GHz,-N/A-,,121.0
122,2024-07-06 21:20:21,0.0,0.0,0.0,100.0,0.0,1,311,299,0,0,0,40.38,1.34,20.15,1.06,20.23,27.00,27.00,1.60,GHz,-N/A-,,122.0
123,2024-07-06 21:20:22,0.0,0.0,0.0,100.0,0.0,1,411,340,0,0,0,40.31,1.26,20.26,0.96,20.06,27.00,27.00,1.52,GHz,-N/A-,,123.0
124,2024-07-06 21:20:23,0.0,0.0,0.0,100.0,0.0,1,289,275,0,0,0,38.07,1.20,18.97,0.84,19.10,27.00,27.00,1.69,GHz,-N/A-,,124.0
125,2024-07-06 21:20:24,0.0,0.0,0.0,100.0,0.0,1,501,356,0,0,0,40.08,1.30,20.07,1.05,20.00,27.00,27.00,1.61,GHz,-N/A-,,125.0
126,2024-07-06 21:20:25,0.0,0.0,0.0,100.0,0.0,1,391,305,0,0,0,38.41,1.22,19.26,0.86,19.15,26.00,28.00,1.64,GHz,-N/A-,,126.0
127,2024-07-06 21:20:26,0.0,0.0,0.0,100.0,0.0,1,409,297,0,0,0,39.12,1.21,19.60,0.86,19.52,27.00,28.00,1.43,GHz,-N/A-,,127.0
128,2024-07-06 21:20:27,0.0,0.0,0.0,100.0,0.0,1,303,221,0,0,0,36.61,1.13,18.37,0.71,18.24,27.00,27.00,1.90,GHz,-N/A-,,128.0
129,2024-07-06 21:20:28,0.0,0.0,0.0,100.0,0.0,1,370,284,0,0,0,38.23,1.23,19.20,0.82,19.03,26.00,28.00,1.71,GHz,-N/A-,,129.0
130,2024-07-06 21:20:29,0.0,0.0,0.0,99.9,0.0,1,428,288,0,0,0,38.52,1.25,19.40,0.84,19.12,26.00,27.00,1.42,GHz,-N/A-,,130.0
131,2024-07-06 21:20:30,0.0,0.0,0.0,100.0,0.0,1,453,309,0,0,0,39.56,1.27,19.91,0.84,19.65,26.00,27.00,1.58,GHz,-N/A-,,131.0
132,2024-07-06 21:20:31,0.0,0.0,0.0,100.0,0.0,1,277,219,0,0,0,35.54,1.13,17.66,0.61,17.88,27.00,27.00,1.55,GHz,-N/A-,,132.0
133,2024-07-06 21:20:32,0.0,0.0,0.0,100.0,0.0,1,322,244,0,0,0,37.25,1.19,18.60,0.76,18.65,26.00,27.00,1.60,GHz,-N/A-,,133.0
134,2024-07-06 21:20:33,0.0,0.0,0.0,100.0,0.0,1,292,234,0,0,0,36.92,1.12,18.40,0.80,18.52,27.00,27.00,1.44,GHz,-N/A-,,134.0
135,2024-07-06 21:20:34,0.0,0.0,0.0,100.0,0.0,1,444,316,0,0,0,40.14,1.31,20.18,0.96,19.96,26.00,28.00,1.52,GHz,-N/A-,,135.0
136,2024-07-06 21:20:35,0.0,0.0,0.0,100.0,0.0,1,377,278,0,0,0,38.18,1.22,19.09,0.83,19.09,27.00,28.00,1.53,GHz,-N/A-,,136.0
137,2024-07-06 21:20:36,0.0,0.0,0.0,100.0,0.0,1,302,244,0,0,0,36.92,1.17,18.43,0.81,18.50,26.00,28.00,1.69,GHz,-N/A-,,137.0
138,2024-07-06 21:20:37,0.0,0.0,0.0,100.0,0.0,1,317,230,0,0,0,36.98,1.23,18.48,0.78,18.50,27.00,28.00,1.85,GHz,-N/A-,,138.0
139,2024-07-06 21:20:38,0.0,0.0,0.0,100.0,0.0,1,382,288,0,0,0,38.01,1.30,19.11,0.81,18.89,27.00,27.00,1.55,GHz,-N/A-,,139.0
140,2024-07-06 21:20:39,0.0,0.0,0.0,99.9,0.0,1,1382,800,10,0,14,40.14,1.43,20.16,1.06,19.98,27.00,28.00,1.67,GHz,-N/A-,,140.0
141,2024-07-06 21:20:40,0.0,0.0,0.0,100.0,0.0,2,358,248,0,0,0,36.6,1.20,18.47,0.68,18.14,27.00,27.00,1.53,GHz,-N/A-,,141.0
142,2024-07-06 21:20:41,0.0,0.0,0.0,100.0,0.0,1,472,314,0,0,0,39.3,1.35,19.67,0.95,19.63,26.00,27.00,1.85,GHz,-N/A-,,142.0
143,2024-07-06 21:20:42,0.0,0.0,0.0,100.0,0.0,1,421,309,0,0,0,38.86,1.28,19.44,0.93,19.42,27.00,27.00,1.65,GHz,-N/A-,,143.0
144,2024-07-06 21:20:43,0.0,0.4,0.1,99.5,0.0,1,764,1016,4,3,3,53.65,1.80,28.13,2.29,25.52,27.00,28.00,2.19,GHz,-N/A-,,144.0
145,2024-07-06 21:20:44,0.0,0.0,0.0,100.0,0.0,1,400,337,0,0,0,39.39,1.33,19.76,1.05,19.63,26.00,27.00,1.48,GHz,-N/A-,,145.0
