Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    dram  pkg-0   dram  pkg-1 x86_pk x86_pk  CPU Freq  GPU W
20:35:17   0.0   0.0   0.0  99.9   0.0    1    921   1128    6    5    7  59.39    2.76  32.33   3.52  27.06  26.00  26.00  1.33 GHz  -N/A-
20:35:18   0.1   0.0   0.8  97.5   1.6    1   2089   6085   25   22   22  92.72    5.02  50.21   6.81  42.51  28.00  28.00  2.25 GHz  -N/A-
20:35:19   0.0   0.0   0.6  97.0   2.3    1   1341   3053   11   12    9  92.64    4.29  50.14   7.14  42.51  28.00  28.00  1.66 GHz  -N/A-
20:35:20   0.1   0.0   0.3  98.6   1.0    1   1091   2301   18    9   21  74.43    3.67  40.05   5.26  34.39  26.00  26.00  1.82 GHz  -N/A-
20:35:21   0.0   0.0   0.0  99.9   0.0    2    534    331    1    1    2  25.36    1.36  13.26   1.01  12.11  26.00  26.00  1.40 GHz  -N/A-
